Documento de compras;Item;Contrato básico;It.contrato superior;ValFix.(cabeç.);Valor pendente;Fornecedor/centro fornecedor;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Código de imposto;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;Quantidade prevista;Qtd.prev.pendente;a ser fornecida (quantidade);a ser fornecido (valor;Ãinda a faturar (quantidade);Ainda a faturar (valor);Núm.itens;Domicílio fiscal;Valor líquido pedido
4500143335;20;4600003077;220;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800256;BRACO SUPORTE TIPO C 580X365MM 851/6;MC12002;;;;CDFL;CUST;154;UN;154;UN;116,12;BRL;1;0;0;154;17.883,22;154;17.883,22;1;ZF 1302603;17.883,22
4500143335;30;4600003077;110;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;403931;BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV;MC12002;;;;CDFL;INVT;40;UN;40;UN;99,91;BRL;1;0;0;40;3.996,26;40;3.996,26;1;ZF 1302603;3.996,26
4500143335;40;4600003077;280;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;802303;BRAÇO SUPORTE TIPO L HORIZONTAL  15 KV;MC25001;;;;CDFL;CUST;31;UN;31;UN;99,91;BRL;1;0;0;31;3.097,10;31;3.097,10;1;ZF 1302603;3.097,10
4500143335;50;4600003077;130;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;404972;BRACO TIPO J;MC12002;;;;CDFL;INVT;30;UN;30;UN;420,07;BRL;1;0;0;30;12.602,04;30;12.602,04;1;ZF 1302603;12.602,04
4500143335;60;4600003077;20;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402106;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;INVT;771;UN;771;UN;62,20;BRL;1;0;0;771;47.954,97;771;47.954,97;1;ZF 1302603;47.954,97
4500143335;70;4600003077;200;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800473;BRACO L A1010/1020 3/8P16P;MC12002;;;;CDFL;CUST;23;UN;23;UN;62,20;BRL;1;0;0;23;1.430,56;23;1.430,56;1;ZF 1302603;1.430,56
4500143335;90;4600003077;30;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402373;ESTRIBO BRACO L-EST-01 FOFO 200DAN;MC12002;;;;CDFL;INVT;590;UN;590;UN;8,24;BRL;1;0;0;590;4.859,71;590;4.859,71;1;ZF 1302603;4.859,71
4500143335;100;4600003077;210;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800352;ESTRIBO BRACO L-EST-01 FOFO 200DAN;MC12002;;;;CDFL;CUST;95;UN;95;UN;8,24;BRL;1;0;0;95;782,50;95;782,50;1;ZF 1302603;782,50
4500143335;110;4600003077;240;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800392;FIXADOR PERFIL U AC 150DAN 300DAN;MC10701;;;;CDFL;CUST;39;UN;39;UN;18,50;BRL;1;0;0;39;721,41;39;721,41;1;ZF 1302603;721,41
4500143335;120;4600003077;60;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;404719;FIXADOR PERFIL U AC 150DAN 300DAN;MC10701;;;;CDFL;INVT;168;UN;168;UN;18,50;BRL;1;0;0;168;3.107,60;168;3.107,60;1;ZF 1302603;3.107,60
4500143335;140;4600003077;70;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;401844;PERFIL U PARA REDE COMPACTA;MC01206;;;;CDFL;INVT;200;UN;200;UN;110,49;BRL;1;0;0;200;22.098,56;200;22.098,56;1;ZF 1302603;22.098,56
4500143335;150;4600003077;290;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;801256;PERFIL U AC 76X900MM REDE COMPACTA;MC10701;;;;CDFL;CUST;87;UN;87;UN;110,49;BRL;1;0;0;87;9.612,87;87;9.612,87;1;ZF 1302603;9.612,87
4500143335;170;4600003077;260;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;803100;SUPORTE AFAST HORIZ C/PRENSA REDE 15KV;MC12002;;;;CDFL;CUST;26;UN;26;UN;267,10;BRL;1;0;0;26;6.944,54;26;6.944,54;1;ZF 1302603;6.944,54
4500143335;180;4600003077;100;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402017;SUPORTE TRANSF POSTE DUP T AC 210X125MM;MC12002;;;;CDFL;INVT;38;UN;38;UN;124,99;BRL;1;0;0;38;4.749,48;38;4.749,48;1;ZF 1302603;4.749,48
4500143335;190;4600003077;270;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;801386;SUPORTE TRANSF POSTE DUP T AC 210X125MM;MC12002;;;;CDFL;CUST;15;UN;15;UN;124,99;BRL;1;0;0;15;1.874,80;15;1.874,80;1;ZF 1302603;1.874,80
4500143335;220;4600003077;80;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;401657;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;INVT;33;UN;33;UN;105,00;BRL;1;0;0;33;3.465,05;33;3.465,05;1;ZF 1302603;3.465,05
4500143335;230;4600003077;250;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;MC10701;;;;CDFL;CUST;134;UN;134;UN;105,00;BRL;1;0;0;134;14.070,21;134;14.070,21;1;ZF 1302603;14.070,21
4500143335;240;4600003077;170;0,00;0,00;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;NB;F;A03;;16/01/2026;C1;402875;SUPORTE TIPO T PARA CHAVE/PARA-RAIO;MC12002;;;;CDFL;INVT;22;UN;22;UN;76,34;BRL;1;0;0;22;1.679,48;22;1.679,48;1;ZF 1302603;1.679,48
4500146591;10;4600003028;30;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;401435;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;MC11001;;;;CDFL;INVT;3.000;UN;3.000;UN;3,29;BRL;1;0;0;3.000;9.876,60;3.000;9.876,60;1;ZF 1302603;9.876,60
4500146591;20;4600003028;20;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800794;ALCA PREFORM CA/CAA 2AWG 6/1P 2AWG 625MM;MC11001;;;;CDFL;CUST;40;UN;40;UN;3,29;BRL;1;0;0;40;131,69;40;131,69;1;ZF 1302603;131,69
4500146591;30;4600003028;60;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400366;ALCA PREFORM DIST 4/0 AWG 120MM2;MC11001;;;;CDFL;INVT;505;UN;505;UN;10,51;BRL;1;0;0;505;5.307,04;505;5.307,04;1;ZF 1302603;5.307,04
4500146591;40;4600003028;50;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;801199;ALCA PREFORM DIST 4/0 AWG 120MM2;MC11001;;;;CDFL;CUST;493;UN;493;UN;10,51;BRL;1;0;0;493;5.180,94;493;5.180,94;1;ZF 1302603;5.180,94
4500146591;50;4600003028;70;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;401753;ALCA PREFORM DIST CAA/CA 1/0AWG 50MM2;MC11001;;;;CDFL;INVT;1.150;UN;1.150;UN;4,82;BRL;1;0;0;1.150;5.540,01;1.150;5.540,01;1;ZF 1302603;5.540,01
4500146591;60;4600003028;100;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400375;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;INVT;2.000;UN;2.000;UN;5,19;BRL;1;0;0;2.000;10.378,80;2.000;10.378,80;1;ZF 1302603;10.378,80
4500146591;70;4600003028;110;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;801272;ALCA PREFORM DIST 2AWG 33,63MM2 660MM;MC11001;;;;CDFL;CUST;639;UN;639;UN;3,29;BRL;1;0;0;639;2.103,72;639;2.103,72;1;ZF 1302603;2.103,72
4500146591;80;4600003028;90;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800808;ALCA PREFORM DIST CAA/CA 2/0AWG 70MM2;MC11001;;;;CDFL;CUST;1.000;UN;1.000;UN;5,19;BRL;1;0;0;1.000;5.189,40;1.000;5.189,40;1;ZF 1302603;5.189,40
4500146591;90;4600003028;140;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403804;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;INVT;288;UN;288;UN;4,19;BRL;1;0;0;288;1.205,28;288;1.205,28;1;ZF 1302603;1.205,28
4500146591;100;4600003028;150;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;802405;ALCA PREFORM 6,4MM 1/4P AM 635MM;MC11001;;;;CDFL;CUST;4.209;UN;4.209;UN;4,18;BRL;1;0;0;4.209;17.614,66;4.209;17.614,66;1;ZF 1302603;17.614,66
4500146591;110;4600003028;160;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403830;ALCA PREFORM CABO CONC 3X50 + 50;MC11001;;;;CDFL;INVT;99;UN;99;UN;10,41;BRL;170;0;0;99;6,06;99;6,06;1;ZF 1302603;6,06
4500146591;120;4600003028;170;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403593;ALCA PREFORM CABO CONC 3X70 + 50;MC11001;;;;CDFL;INVT;5;UN;5;UN;11,72;BRL;1;0;0;5;58,59;5;58,59;1;ZF 1302603;58,59
4500146591;130;4600003028;180;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;403647;ALCA PREFORM CABO CONC 3X95 +70;MC11001;;;;CDFL;INVT;6;UN;6;UN;16,55;BRL;1;0;0;6;99,32;6;99,32;1;ZF 1302603;99,32
4500146591;140;4600003028;260;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;400851;EMENDA PREF COND AL 2/0 AWG 1016MM;MC10401;;;;CDFL;INVT;1.202;UN;1.202;UN;18,32;BRL;1;0;0;1.202;22.021,84;1.202;22.021,84;1;ZF 1302603;22.021,84
4500146591;150;4600003028;370;0,00;0,00;1007593    MACLEAN POWER SYSTEMS DO BRASIL LTD;NB;F;A03;;13/02/2026;C1;800917;LACO PREF CA 2AWG PESC 57MM PURPURA;MC11001;;;;CDFL;CUST;1.402;UN;1.402;UN;2,56;BRL;1;0;0;1.402;3.585,61;1.402;3.585,61;1;ZF 1302603;3.585,61
4500145002;10;4600003228;40;0,00;0,00;1008595    WASION DA AMAZONIA INDUSTRIA DE INS;NB;F;A13;;04/02/2026;C0;402592;MED EL 3E 4F 120V 120A GD B;MC12501;;;;CDFL;INVT;1.647;UN;1.647;UN;122,00;BRL;1;0;0;1.647;200.934,00;1.647;200.934,00;1;ZF 1302603;200.934,00
4500147577;20;;0;0,00;0,00;1008610    L J GUERRA E CIA LTDA;ZCDR;F;A14;;24/02/2026;C0;410213;TINTA SPRAY 400ML;MC03301;;;;CDFL;INVT;26;UN;26;UN;21,06;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;547,56
4500148663;10;;0;0,00;0,00;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;11/03/2026;C0;805521;MULTIMETRO DIGITAL FLUKE 15B+;MC10401;;;;CDFL;CUST;9;UN;9;UN;902,48;BRL;1;0;0;9;8.122,32;9;8.122,32;1;ZF 1302603;8.122,32
4500150232;10;;0;0,00;0,00;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;26/03/2026;C0;403306;MARCADOR IND PLAS 60ML MET ESF 3MM AM;MC02301;;;;CDFL;INVT;120;UN;120;UN;18,90;BRL;1;0;0;120;2.268,00;120;2.268,00;1;ZF 1302603;2.268,00
4500150232;20;;0;0,00;0,00;1008610    L J GUERRA E CIA LTDA;ZCDR;F;GAE;;26/03/2026;C0;802178;MARCADOR IND PLAS 60ML MET ESF 3MM AM;MC02301;;;;CDFL;CUST;48;UN;48;UN;18,90;BRL;1;0;0;48;907,20;48;907,20;1;ZF 1302603;907,20
4500147585;10;;0;0,00;0,00;1008630    CASA DO ELETRICISTA LTDA;ZCDR;F;A14;;24/02/2026;C0;410212;FITA AUTOADESIVA BLINDAGEM 10cmX10m;MC03701;;;;CDFL;INVT;82;UN;82;UN;22,95;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.881,90
4500150237;30;4600003561;10;0,00;0,00;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A13;;26/03/2026;C1;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;INVT;4.060;UN;4.060;UN;51,15;BRL;1;0;0;4.060;207.669,00;4.060;207.669,00;1;ZF 1302603;207.669,00
4500150237;40;4600003561;20;0,00;0,00;1009313    ANDRA S A ELECTRIC SOLUTIONS;NB;F;A13;;26/03/2026;C1;800872;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;CUST;2.388;UN;2.388;UN;51,15;BRL;1;0;0;2.388;122.146,20;2.388;122.146,20;1;ZF 1302603;122.146,20
4500144206;10;4600003089;50;0,00;0,00;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;800105;MANILHA AC 16MM 80MM 22MM 13500DAN;MC12002;;;;CDFL;CUST;3;UN;3;UN;57,44;BRL;1;0;0;3;172,31;3;172,31;1;ZF 1302603;172,31
4500144206;20;4600003089;10;0,00;0,00;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;401927;MANILHA SAPATILHA 5000DAN ETELB-054/2013;MC12002;;;;CDFL;INVT;1.150;UN;1.150;UN;19,24;BRL;1;0;0;1.150;22.127,95;1.150;22.127,95;1;ZF 1302603;22.127,95
4500144206;30;4600003089;30;0,00;0,00;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;800496;MANILHA SAPATILHA 5000DAN ETELB-054/2013;MC12002;;;;CDFL;CUST;152;UN;152;UN;19,24;BRL;1;0;0;152;2.924,74;152;2.924,74;1;ZF 1302603;2.924,74
4500144206;40;4600003089;20;0,00;0,00;1009464    FISCHER INDUSTRIA MECANICA LTDA;NB;F;A03;;22/01/2026;C1;400164;MANILHA SAPATILHA 6800KGF;MC12002;;;;CDFL;INVT;1.653;UN;1.653;UN;19,73;BRL;1;0;0;1.653;32.621,29;1.653;32.621,29;1;ZF 1302603;32.621,29
4500148300;10;4600003232;30;0,00;0,00;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;NB;F;A16;;06/03/2026;C1;400937;MEDIDOR ELETR 2F 120V 15/120A 2EL BIDIRE;MC12501;;;;CDFL;INVT;3.865;UN;3.865;UN;80,00;BRL;1;0;0;3.865;309.200,00;3.865;309.200,00;1;ZF 1302603;309.200,00
4500148493;20;4600003232;40;0,00;0,00;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;NB;F;A16;;10/03/2026;C1;402824;MED EL 1E 2F 120V 100A GD B;MC12501;;;;CDFL;INVT;11.605;UN;11.605;UN;48,00;BRL;1;0;0;11.605;557.040,00;11.605;557.040,00;1;ZF 1302603;557.040,00
4500148493;30;4600003232;50;0,00;0,00;1009535    NANSEN INSTRUMENTOS DE PRECISAO LTD;NB;F;A16;;10/03/2026;C1;400937;MED EL 2E 3F 120V 120A GD B;MC12501;;;;CDFL;INVT;4.889;UN;4.889;UN;80,00;BRL;1;0;0;4.889;391.120,00;4.889;391.120,00;1;ZF 1302603;391.120,00
4500145288;10;4600002620;150;0,00;0,00;1009609    CROSSFOX COMERCIO DE CONDUTORES ELE;NB;F;A03;;09/02/2026;C1;805459;CONECTOR PERF 50-185MM2 15KV COM ESTRIBO;MC12002;;;;CDFL;CUST;3.020;UN;3.020;UN;131,12;BRL;1;0;0;2.020;264.862,40;2.020;264.862,40;1;ZF 1302603;395.982,40
4500145289;10;4600002620;90;0,00;0,00;1009609    CROSSFOX COMERCIO DE CONDUTORES ELE;NB;F;GAE;;09/02/2026;C1;402105;CONECTOR AUTO PERF DU 70-240 / 70-240MM2;MC12002;;;;CDFL;INVT;500;UN;500;UN;32,35;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;16.174,40
4500145747;10;4600002530;70;0,00;0,00;1009609    CROSSFOX COMERCIO DE CONDUTORES ELE;NB;F;GAE;;10/02/2026;C1;400594;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;MC00201;;;;CDFL;INVT;7.635;KG;7.635;KG;81,61;BRL;1;0;0;7.635;623.073,26;7.635;623.073,26;1;ZF 1302603;623.073,26
4500147515;10;;0;0,00;0,00;1009609    CROSSFOX COMERCIO DE CONDUTORES ELE;NB;F;GAE;;23/02/2026;C1;803907;CABO DE AÇO REVESTIDOS DE COBRE 35MM²;MC00201;;;;CDFL;CUST;2.000;KG;2.000;KG;81,61;BRL;1;0;0;2.000;163.215,00;2.000;163.215,00;1;ZF 1302603;163.215,00
4500147613;10;4600002234;50;0,00;0,00;1009609    CROSSFOX COMERCIO DE CONDUTORES ELE;NB;F;A03;;24/02/2026;C1;400906;HASTE ATERRAMENTO CI AC 14,3X2438MM;MC01208;;;;CDFL;INVT;3.866;UN;3.866;UN;85,19;BRL;1;0;0;3.866;329.336,81;3.866;329.336,81;1;ZF 1302603;329.336,81
4500147811;10;4600003514;10;0,00;0,00;1009904    TAF INDUSTRIA DE PLASTICOS LTDA;NB;F;A01;;02/03/2026;C1;401465;CONECTOR PERF AL 16-120MM2 / 16-120MM2;MC12002;;;;CDFL;INVT;25.933;UN;25.933;UN;9,77;BRL;1;0;0;25.933;253.476,92;25.933;253.476,92;1;ZF 1302603;253.476,92
4500144303;10;4600003062;70;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A03;;22/01/2026;C1;402296;GANCHO OLHAL AC 17MM 5000KGF;MC12002;;;;CDFL;INVT;4.067;UN;4.067;UN;10,17;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;41.378,47
4500144303;20;4600003062;20;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A03;;22/01/2026;C1;801087;GANCHO OLHAL AC 17MM 5000KGF;MC12002;;;;CDFL;CUST;746;UN;746;UN;10,17;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;7.589,95
4500144303;30;4600003062;30;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A03;;22/01/2026;C1;801186;OLHAL PARAFUSO AC 16MM 5000DAN;MC10401;;;;CDFL;CUST;833;UN;833;UN;13,07;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;10.884,39
4500144303;40;4600003062;90;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A03;;22/01/2026;C1;401264;PINO ISOLADOR AC 25X294X19MM;MC10902;;;;CDFL;INVT;1.356;UN;1.356;UN;21,44;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;29.067,89
4500144468;20;4600003074;40;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A01;;22/01/2026;C1;400140;ISOLADOR RODL PORC 15KV 81X47MM 1350DAN;MC10902;;;;CDFL;INVT;3.500;UN;3.500;UN;7,06;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;24.705,45
4500144468;30;4600003074;30;0,00;0,00;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;NB;F;A01;;22/01/2026;C1;400111;ISOLADOR CAST PORC 13,8KV 90MM 3400DAN;MC10902;;;;CDFL;INVT;131;UN;131;UN;11,09;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;1.452,21
4500144675;10;4600002545;140;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;A03;;26/01/2026;CA;400968;POSTE FIBRA VIDRO 11M 200DAN;MC12001;;;;CDFL;INVT;50;UN;50;UN;1.674,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;83.746,50
4500144675;30;4600002545;140;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;A03;;26/01/2026;CA;400968;POSTE FIBRA VIDRO 11M 200DAN;MC12001;;;;CDFL;INVT;50;UN;50;UN;1.674,93;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;83.746,50
4500147049;10;4600003492;10;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;GAE;;20/02/2026;CA;400216;POSTE FIBRA VIDRO 9M 200DAN;MC12001;;;;CDFL;INVT;3;UN;3;UN;1.381,49;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;4.144,46
4500147049;20;4600003492;20;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;GAE;;20/02/2026;CA;400221;POSTE FIBRA VIDRO E-CR 11M 300DAN;MC12001;;;;CDFL;INVT;100;UN;100;UN;1.999,50;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;199.950,00
4500147049;30;4600003492;30;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;GAE;;20/02/2026;CA;401360;POSTE FIBRA VIDRO E-CR 9M 300DAN;MC12001;;;;CDFL;INVT;124;UN;124;UN;1.551,36;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;192.368,75
4500149689;10;4600003492;30;0,00;0,00;1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA;NB;F;GAE;;16/03/2026;CA;401360;POSTE FIBRA VIDRO E-CR 9M 300DAN;MC12001;;;;CDFL;INVT;100;UN;100;UN;1.551,36;BRL;1;0;0;0;0,00;0;0,00;1;ZF 1302603;155.136,09
4500144262;20;4600003029;20;0,00;0,00;1011918    STEEL LOOP INDUSTRIAL DO BRASIL LTD;NB;F;A03;;22/01/2026;C1;403675;ALCA PREFORM CABO CONC  3X25 + 25;MC11001;;;;CDFL;INVT;600;UN;600;UN;12,88;BRL;1;0;0;600;7.728,30;600;7.728,30;1;ZF 1302603;7.728,30
4500144262;30;4600003029;30;0,00;0,00;1011918    STEEL LOOP INDUSTRIAL DO BRASIL LTD;NB;F;A03;;22/01/2026;C1;403580;ALCA PREFORM CABO CONC 3X35 + 35;MC11001;;;;CDFL;INVT;700;UN;700;UN;13,49;BRL;1;0;0;700;9.439,50;700;9.439,50;1;ZF 1302603;9.439,50
4500146810;10;4600003029;20;0,00;0,00;1011918    STEEL LOOP INDUSTRIAL DO BRASIL LTD;NB;F;A03;;19/02/2026;C1;403675;ALCA PREFORM CABO CONC  3X25 + 25;MC11001;;;;CDFL;INVT;5.959;UN;5.959;UN;12,88;BRL;1;0;0;5.959;76.754,90;5.959;76.754,90;1;ZF 1302603;76.754,90
4500146810;20;4600003029;30;0,00;0,00;1011918    STEEL LOOP INDUSTRIAL DO BRASIL LTD;NB;F;A03;;19/02/2026;C1;403580;ALCA PREFORM CABO CONC 3X35 + 35;MC11001;;;;CDFL;INVT;721;UN;721;UN;13,48;BRL;1;0;0;721;9.722,68;721;9.722,68;1;ZF 1302603;9.722,68
4500145246;10;4600003179;10;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;A03;;06/02/2026;C1;403390;PRENSA CABO PVC 1P;MC10701;;;;CDFL;INVT;3.938;UN;3.938;UN;6,99;BRL;1;0;0;3.938;27.540,80;3.938;27.540,80;1;ZF 1302603;27.540,80
4500147721;10;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;MC10101;;;;CDFL;INVT;30.000;M;30.000;M;27,82;BRL;1;0;0;30.000;834.489,00;30.000;834.489,00;1;ZF 1302603;834.489,00
4500147721;20;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;MC10101;;;;CDFL;INVT;30.000;M;30.000;M;27,82;BRL;1;0;0;30.000;834.489,00;30.000;834.489,00;1;ZF 1302603;834.489,00
4500147721;30;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;MC10101;;;;CDFL;INVT;40.000;M;40.000;M;27,82;BRL;1;0;0;40.000;1.112.652,00;40.000;1.112.652,00;1;ZF 1302603;1.112.652,00
4500147721;40;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;403579;CABO AL CONCENTRICO 3F 3X35+35MM2;MC10101;;;;CDFL;INVT;45.409;M;45.409;M;27,82;BRL;1;0;0;45.409;1.263.110,37;45.409;1.263.110,37;1;ZF 1302603;1.263.110,37
4500147721;50;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;804632;CABO AL CONCENTRICO 2F 2X10+10MM2;MC10101;;;;CDFL;CUST;1.000;M;1.000;M;8,01;BRL;1;0;0;1.000;8.007,30;1.000;8.007,30;1;ZF 1302603;8.007,30
4500147721;60;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;804633;CABO AL CONCENTRICO 2F 2X16+16MM2;MC10101;;;;CDFL;CUST;1.000;M;1.000;M;11,32;BRL;1;0;0;1.000;11.318,10;1.000;11.318,10;1;ZF 1302603;11.318,10
4500147721;70;;0;0,00;0,00;1012258    G.O. CARDOSO INDUSTRIA E COMERCIO D;NB;F;GAE;;27/02/2026;C1;804642;CABO AL CONCENTRICO 3F 3X35+35MM2;MC10101;;;;CDFL;CUST;1.000;M;1.000;M;27,82;BRL;1;0;0;1.000;27.816,30;1.000;27.816,30;1;ZF 1302603;27.816,30
