Nome Demanda;PROJETO;DEPÓSITO;DEP.;X;CÓDIGO;Descrição;UNID;MÊS;Qtd;MES;SEMANA;OBSERVAÇÃO;ESPECÍFICO?
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803977;ABRACADEIRA PLAS 300 X 4,80MM;;01/01/2026;500;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/04/2026;5;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;803991;ALICATE CRIMPADOR PARA TERMINAIS;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/06/2026;12;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;803996;CADEADO 30MMX33MMX15MM;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/03/2026;14;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804002;CHAVE AJUSTAVEL AMERICANA DE 10;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/04/2026;2;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804019;JOGO CHAVE PHILIPS 7P 1/8X3 A 5/16X6;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/05/2026;12;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/03/2026;5;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804025;LAMINA PARA ARCO DE SERRA DE 12 POL;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/03/2026;5;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804031;TRENA DE BOLSO DE 5M;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/03/2026;90;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804102;TINTA RDV CINZA N 6,5 DUPLA FUNÇAO 3.6L;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/04/2026;50;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/03/2026;0;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804118;LUVA DE EMENDA CABO ISOLADO 500MM²;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/11/2026;0;11;45/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/10/2026;0;10;40/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/09/2026;0;9;36/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/08/2026;0;8;31/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/07/2026;0;7;27/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/06/2026;0;6;23/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/05/2026;0;5;18/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/04/2026;0;4;14/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/03/2026;500;3;10/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/02/2026;0;2;6/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;-;804125;ABRACADEIRA NYLON 2,5MMX144MM;;01/01/2026;0;1;1/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804145;ESMERILHADEIRA ANGULAR 125MM 220V;;01/12/2026;0;12;49/2026;;
1.1. Coleta de demanda de Materiais 2026  -  DTM - REV.06 - 24.04.26 - alt. cód.;CUSTEIO;CUSTEIO;DTM;X;804145;ESMERILHADEIRA ANGULAR 125MM 220V;;01/11/2026;0;11;45/2026;;
