Chave;Sequencia;Fornecedor/centro fornecedor;Documento de compras;Item;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;;Data do documento;Material;Texto breve;Início per.validade;Fim da validade;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.do pedido;UM pedido;Qtd.na UnidGestEstoq;Unidade manutenção estoque;Preço líquido;Moeda;Unidade preço;ValFix.(cabeç.);Quantidade prevista;Qtd.prev.pendente;Núm.itens
8029922;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;520;WK;K;GAE;;19/03/2026;802992;CINTA POSTE CIRC ACO 365MM;24/03/2026;24/03/2027;MC10701;;;;CDFL;CUST;0;UN;0;UN;34,15;BRL;1;171.802,72;45;0;1
8032451;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;250;WK;K;GAE;;19/03/2026;803245;CINTA POSTE DUPLO T ACO 230X125MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;45,55;BRL;1;171.802,72;1;1;1
8032452;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;390;WK;K;GAE;;19/03/2026;803245;CINTA POSTE DUPLO T ACO 230X125MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;45,55;BRL;1;171.802,72;25;0;1
8033391;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;90;WK;K;GAE;;19/03/2026;803339;CINTA POSTE CIRC ACO 210MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;21,94;BRL;1;171.802,72;1;1;1
8033392;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;470;WK;K;GAE;;19/03/2026;803339;CINTA POSTE CIRC ACO 210MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;21,94;BRL;1;171.802,72;20;0;1
8033781;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003549;160;WK;K;GAE;;19/03/2026;803378;CINTA POSTE CIRC ACO 265MM;24/03/2026;24/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;25,12;BRL;1;171.802,72;1;1;1
4019271;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003553;20;WK;K;GAE;;19/03/2026;401927;MANILHA SAPATILHA 5000DAN;25/03/2026;26/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;10,64;BRL;1;57.434,72;1;1;1
4019272;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003553;40;WK;K;GAE;;19/03/2026;401927;MANILHA SAPATILHA 5000DAN;25/03/2026;26/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;10,64;BRL;1;57.434,72;3.000;0;1
8004961;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003553;10;WK;K;GAE;;19/03/2026;800496;MANILHA SAPATILHA 5000DAN;25/03/2026;26/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;10,64;BRL;1;57.434,72;1;1;1
8004962;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003553;30;WK;K;GAE;;19/03/2026;800496;MANILHA SAPATILHA 5000DAN;25/03/2026;26/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;10,64;BRL;1;57.434,72;1.200;0;1
4009081;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;60;WK;K;GAE;;25/03/2026;400908;MAO FRANCESA BECO AC 1970MM 45X45X45MM;27/03/2026;27/03/2027;MC10701;;;;CDFL;CUST;0;UN;0;UN;82,75;BRL;1;129.893,90;1;1;1
4016571;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;80;WK;K;GAE;;25/03/2026;401657;MAO FRANCESA BECO AC 2135MM 35MMX5MM;27/03/2026;27/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;122,88;BRL;1;129.893,90;1;1;1
4021061;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;20;WK;K;GAE;;25/03/2026;402106;BRACO L A1010/1020 3/8P16P;27/03/2026;27/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;71,45;BRL;1;129.893,90;1;1;1
4021062;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;110;WK;K;GAE;;25/03/2026;402106;BRACO L A1010/1020 3/8P16P;27/03/2026;27/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;71,45;BRL;1;129.893,90;610;0;1
4033901;1;1024877    AEA DISTRIBUIDORA DE MATERIAIS ELET;4600003551;10;WK;K;GAE;;19/03/2026;403390;PRENSA CABO PVC 1P;27/03/2026;27/03/2027;MC10701;;;;CDFL;INVT;0;UN;0;UN;7,52;BRL;1;268.483,89;1;1;1
4035721;1;1024877    AEA DISTRIBUIDORA DE MATERIAIS ELET;4600003551;20;WK;K;GAE;;19/03/2026;403572;PRENSA CABO NYLON CURTO 1/2P;27/03/2026;27/03/2027;MC10401;;;;CDFL;INVT;0;UN;0;UN;3,33;BRL;1;268.483,89;1;1;1
4049721;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;40;WK;K;GAE;;25/03/2026;404972;BRACO TIPO J;27/03/2026;27/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;373,02;BRL;1;129.893,90;1;1;1
4049722;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;90;WK;K;GAE;;25/03/2026;404972;BRACO TIPO J;27/03/2026;27/03/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;373,02;BRL;1;129.893,90;110;0;1
8004731;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;10;WK;K;GAE;;25/03/2026;800473;BRACO L A1010/1020 3/8P16P;27/03/2026;27/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;71,45;BRL;1;129.893,90;1;1;1
8005221;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;50;WK;K;GAE;;25/03/2026;800522;MAO FRANCESA BECO AC 1970MM 45X45X45MM;27/03/2026;27/03/2027;MC10701;;;;CDFL;CUST;0;UN;0;UN;82,75;BRL;1;129.893,90;1;1;1
8009911;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;70;WK;K;GAE;;25/03/2026;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;27/03/2026;27/03/2027;MC10701;;;;CDFL;CUST;0;UN;0;UN;122,88;BRL;1;129.893,90;1;1;1
8009912;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;100;WK;K;GAE;;25/03/2026;800991;MAO FRANCESA BECO AC 2135MM 35MMX5MM;27/03/2026;27/03/2027;MC10701;;;;CDFL;CUST;0;UN;0;UN;122,88;BRL;1;129.893,90;40;0;1
8020181;1;1024877    AEA DISTRIBUIDORA DE MATERIAIS ELET;4600003551;30;WK;K;GAE;;19/03/2026;802018;PRENSA-CABOS AL 1.3/4P;27/03/2026;27/03/2027;MC10401;;;;CDFL;CUST;0;UN;0;UN;58,27;BRL;1;268.483,89;1;1;1
8035691;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003559;30;WK;K;GAE;;25/03/2026;803569;BRACO TIPO J;27/03/2026;27/03/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;373,02;BRL;1;129.893,90;1;1;1
4003471;1;1008989    BOREAL INDUSTRIA DE FIOS E CABOS LT;4600003562;10;WK;K;GAE;;30/03/2026;400347;CABO COMANDO/CONTR 4X1,5MM2 0,6/1KV SBE;01/04/2026;01/04/2027;MC10101;;;;CDFL;INVT;0;M;0;M;13,58;BRL;1;67.129,46;1;1;1
4032041;1;1008989    BOREAL INDUSTRIA DE FIOS E CABOS LT;4600003562;30;WK;K;GAE;;30/03/2026;403204;CABO COMANDO/CONTR 7X2,5MM2 0,6/1KV SBE;01/04/2026;01/04/2027;MC00201;;;;CDFL;INVT;0;M;0;M;28,67;BRL;1;67.129,46;1;1;1
8054971;1;1008989    BOREAL INDUSTRIA DE FIOS E CABOS LT;4600003562;20;WK;K;GAE;;30/03/2026;805497;CABO COMANDO/CONTR 6X1,5MM2 0,6/1KV SBE;01/04/2026;01/04/2027;MC10101;;;;CDFL;CUST;0;UN;0;UN;18,91;BRL;1;67.129,46;1;1;1
4009511;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;110;WK;K;GAE;;09/04/2026;400951;PARAFUSO MAQ CAB QD AC 5/8X24P;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;20,37;BRL;1;44.874,79;1;1;1
4010861;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;100;WK;K;GAE;;09/04/2026;401086;PARAFUSO CAB QD MAQ AC 5/8X6P;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;5,80;BRL;1;44.874,79;1;1;1
4011551;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;70;WK;K;GAE;;09/04/2026;401155;PARAFUSO CAB QD AC 16MM 500MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;17,34;BRL;1;44.874,79;1;1;1
4017061;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;50;WK;K;GAE;;09/04/2026;401706;PARAFUSO CAB QD AC 16MM 2P 350MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;10,89;BRL;1;44.874,79;1;1;1
4017062;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;130;WK;K;GAE;;09/04/2026;401706;PARAFUSO CAB QD AC 16MM 2P 350MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;10,89;BRL;1;44.874,79;240;0;1
4023591;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;10;WK;K;GAE;;09/04/2026;402359;PARAFUSO CAB ABA AC 16MM 125MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;5,16;BRL;1;44.874,79;1;1;1
4100411;1;1027540    CLEICY DE L BATISTA E CIA LTDA;4600003571;10;WK;K;GAE;;09/04/2026;410041;PARAFUSO AUTO BROC CHAT phillips 4.2x25m;10/04/2026;10/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;0,43;BRL;1;145.465,13;1;1;1
8001081;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;20;WK;K;GAE;;09/04/2026;800108;PARAFUSO CAB ABA AC 16MM 45MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;2,87;BRL;1;44.874,79;1;1;1
8001101;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;30;WK;K;GAE;;09/04/2026;800110;PARAFUSO CAB ABA PESC QD AC 3/8PX115MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,74;BRL;1;44.874,79;1;1;1
8001102;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;140;WK;K;GAE;;09/04/2026;800110;PARAFUSO CAB ABA PESC QD AC 3/8PX115MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,74;BRL;1;44.874,79;85;0;1
8001181;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;60;WK;K;GAE;;09/04/2026;800118;PARAFUSO CAB QD AC 16MM 500MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;17,34;BRL;1;44.874,79;1;1;1
8005201;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;80;WK;K;GAE;;09/04/2026;800520;PARAFUSO CAB QD MAQ AC 5/8X16P;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;14,31;BRL;1;44.874,79;1;1;1
8005202;2;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;120;WK;K;GAE;;09/04/2026;800520;PARAFUSO CAB QD MAQ AC 5/8X16P;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;14,31;BRL;1;44.874,79;340;0;1
8011911;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;90;WK;K;GAE;;09/04/2026;801191;PARAFUSO CAB QD MAQ AC 5/8X6P;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;5,80;BRL;1;44.874,79;1;1;1
8013911;1;1007262    CENTROACO INDUSTRIA E COMERCIO DE A;4600003572;40;WK;K;GAE;;09/04/2026;801391;PARAFUSO CAB QD AC 16MM 2P 350MM;10/04/2026;10/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;10,89;BRL;1;44.874,79;1;1;1
4001931;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;160;WK;K;GAE;;09/04/2026;400193;PARAFUSO OLHAL AC 5/8P 20P;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;24,01;BRL;1;1138585,48;1;1;1
4001932;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;380;WK;K;GAE;;09/04/2026;400193;PARAFUSO OLHAL AC 5/8P 20P;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;24,01;BRL;1;1138585,48;4135;0;1
4008271;1;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;20;WK;K;GAE;;09/04/2026;400827;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;2,62;BRL;1;381316,78;1;1;1
4009301;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;90;WK;K;GAE;;09/04/2026;400930;PARAFUSO CAB ABA AC 10MM 115MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;1,54;BRL;1;1138585,48;1;1;1
4009302;2;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;230;WK;K;GAE;;09/04/2026;400930;PARAFUSO CAB ABA AC 10MM 115MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;1,54;BRL;1;1138585,48;14824;0;1
4009303;3;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;340;WK;K;GAE;;09/04/2026;400930;PARAFUSO CAB ABA AC 10MM 115MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;1,54;BRL;1;1138585,48;942;0;1
4009741;1;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;200;WK;K;GAE;;09/04/2026;400974;PORCA QUADRADA AC 16MM 2MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;0,61;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;280;WK;K;GAE;;09/04/2026;400974;PORCA QUADRADA AC 16MM 2MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;0,61;BRL;1;1138585,48;14232;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;110;WK;K;GAE;;09/04/2026;401131;PARAFUSO CAB QD AC 16MM 225MM 300MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;6,93;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;250;WK;K;GAE;;09/04/2026;401131;PARAFUSO CAB QD AC 16MM 225MM 300MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;6,93;BRL;1;1138585,48;53967;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;350;WK;K;GAE;;09/04/2026;401131;PARAFUSO CAB QD AC 16MM 225MM 300MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;6,93;BRL;1;1138585,48;17050;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;140;WK;K;GAE;;09/04/2026;401239;PARAFUSO CAB QD AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;10,94;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;370;WK;K;GAE;;09/04/2026;401239;PARAFUSO CAB QD AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;10,94;BRL;1;1138585,48;5873;0;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;70;WK;K;GAE;;09/04/2026;401264;PINO ISOLADOR AC 25X294X19MM;13/04/2026;13/04/2027;MC10902;;;;CDFL;INVT;0;UN;0;UN;23,6;BRL;1;381316,78;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;20;WK;K;GAE;;09/04/2026;401495;EMENDA PREF COND 336MCM;13/04/2026;13/04/2027;MC11001;;;;CDFL;INVT;0;UN;0;UN;0,12;BRL;1;1138585,48;1;1;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;50;WK;K;GAE;;09/04/2026;402160;PARAFUSO OLH AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;INVT;0;UN;0;UN;31,38;BRL;1;381316,78;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;40;WK;K;GAE;;09/04/2026;402296;GANCHO OLHAL AC 17MM 5000KGF;13/04/2026;13/04/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;8,21;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;310;WK;K;GAE;;09/04/2026;402296;GANCHO OLHAL AC 17MM 5000KGF;13/04/2026;13/04/2027;MC12002;;;;CDFL;INVT;0;UN;0;UN;8,21;BRL;1;1138585,48;5223;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;70;WK;K;GAE;;09/04/2026;402312;OLHAL PARAFUSO AC 16MM 5000DAN;13/04/2026;13/04/2027;MC10401;;;;CDFL;INVT;0;UN;0;UN;9,73;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;210;WK;K;GAE;;09/04/2026;402312;OLHAL PARAFUSO AC 16MM 5000DAN;13/04/2026;13/04/2027;MC10401;;;;CDFL;INVT;0;UN;0;UN;9,73;BRL;1;1138585,48;33733;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;320;WK;K;GAE;;09/04/2026;402312;OLHAL PARAFUSO AC 16MM 5000DAN;13/04/2026;13/04/2027;MC10401;;;;CDFL;INVT;0;UN;0;UN;9,73;BRL;1;1138585,48;2495;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;180;WK;K;GAE;;09/04/2026;402401;PINO ISOLADOR POLIMERICO AC 15KV 200MM;13/04/2026;13/04/2027;MC10902;;;;CDFL;INVT;0;UN;0;UN;12,94;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;100;WK;K;GAE;;09/04/2026;800119;PARAFUSO CAB QD AC 16MM 225MM 300MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;6,93;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;240;WK;K;GAE;;09/04/2026;800119;PARAFUSO CAB QD AC 16MM 225MM 300MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;6,93;BRL;1;1138585,48;4672;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;10;WK;K;GAE;;09/04/2026;800215;ARRUELA LIS 3/8P 1119;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;0,28;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;290;WK;K;GAE;;09/04/2026;800215;ARRUELA LIS 3/8P 1119;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;0,28;BRL;1;1138585,48;704;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;190;WK;K;GAE;;09/04/2026;800541;PORCA QUADRADA AC 16MM 2MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;0,61;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;270;WK;K;GAE;;09/04/2026;800541;PORCA QUADRADA AC 16MM 2MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;0,61;BRL;1;1138585,48;1527;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;130;WK;K;GAE;;09/04/2026;800922;PARAFUSO CAB QD AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;10,94;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;360;WK;K;GAE;;09/04/2026;800922;PARAFUSO CAB QD AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;10,97;BRL;1;1138585,48;1979;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;120;WK;K;GAE;;09/04/2026;800929;PARAFUSO CAB QD AC 16MM 250MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;6,46;BRL;1;1138585,48;1;1;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;40;WK;K;GAE;;09/04/2026;800966;PARAFUSO OLH AC 16MM 450MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;31,38;BRL;1;381316,78;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;150;WK;K;GAE;;09/04/2026;800982;PARAFUSO OLHAL AC 5/8P 20P;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;24,01;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;260;WK;K;GAE;;09/04/2026;800982;PARAFUSO OLHAL AC 5/8P 20P;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;24,01;BRL;1;1138585,48;2202;0;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;10;WK;K;GAE;;09/04/2026;801047;ARRUELA LIS QD AC 17MM 11/16 57X57MM 5MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;2,62;BRL;1;381316,78;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;80;WK;K;GAE;;09/04/2026;801064;PARAFUSO CAB ABA AC 10MM 115MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,54;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;220;WK;K;GAE;;09/04/2026;801064;PARAFUSO CAB ABA AC 10MM 115MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,54;BRL;1;1138585,48;4674;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;30;WK;K;GAE;;09/04/2026;801087;GANCHO OLHAL AC 17MM 5000KGF;13/04/2026;13/04/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;8,21;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;300;WK;K;GAE;;09/04/2026;801087;GANCHO OLHAL AC 17MM 5000KGF;13/04/2026;13/04/2027;MC12002;;;;CDFL;CUST;0;UN;0;UN;8,21;BRL;1;1138585,48;1040;0;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;170;WK;K;GAE;;09/04/2026;801164;PINO ISOLADOR POLIMERICO AC 15KV 200MM;13/04/2026;13/04/2027;MC10902;;;;CDFL;CUST;0;UN;0;UN;12,94;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;60;WK;K;GAE;;09/04/2026;801186;OLHAL PARAFUSO AC 16MM 5000DAN;13/04/2026;13/04/2027;MC10401;;;;CDFL;CUST;0;UN;0;UN;9,73;BRL;1;1138585,48;1;1;1
;;1003152    ROMAGNOLE PRODUTOS ELETRICOS S.A.;4600003570;330;WK;K;GAE;;09/04/2026;801186;OLHAL PARAFUSO AC 16MM 5000DAN;13/04/2026;13/04/2027;MC10401;;;;CDFL;CUST;0;UN;0;UN;9,73;BRL;1;1138585,48;1690;0;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;60;WK;K;GAE;;09/04/2026;801313;PINO ISOLADOR AC 25X294X19MM;13/04/2026;13/04/2027;MC10902;;;;CDFL;CUST;0;UN;0;UN;23,6;BRL;1;381316,78;1;1;1
;;1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET;4600003573;30;WK;K;GAE;;09/04/2026;804883;ARRUELA QD AC 17,00MM 50,00MM 3,00MM;13/04/2026;13/04/2027;MC01301;;;;CDFL;CUST;0;UN;0;UN;1,34;BRL;1;381316,78;1;1;1
;;1027479    ASW BRASIL TECNOLOGIA EM PLASTICOS;4600003577;50;MK;K;A13;;10/04/2026;401959;CRUZETA POL FBV/RES PES 2400X112,5X90MM;10/04/2026;14/04/2027;MC12001;;;;CDFL;INVT;0;UN;0;UN;148,99;BRL;1;1979630,13;5000;3500;1
;;1018867    JCARVALHO CABOS LTDA;4600003585;60;MK;K;A13;;20/04/2026;401036;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;20/04/2026;22/04/2027;MC10001;;;;CDFL;INVT;0;KG;0;KG;17,05;BRL;1;2177851,25;39559;19295;1
;;1018867    JCARVALHO CABOS LTDA;4600003585;80;MK;K;A13;;20/04/2026;401823;CORDOALHA AC 6,3MM 1/4P 7F;20/04/2026;22/04/2027;MC10001;;;;CDFL;INVT;0;KG;0;KG;19,35;BRL;1;2177851,25;74253;40521;1
;;1018867    JCARVALHO CABOS LTDA;4600003585;90;MK;K;A13;;20/04/2026;800327;CORDOALHA AC 6,3MM 1/4P 7F;20/04/2026;22/04/2027;MC10001;;;;CDFL;CUST;0;KG;0;KG;19,35;BRL;1;2177851,25;1336;636;1
;;1018867    JCARVALHO CABOS LTDA;4600003585;70;MK;K;A13;;20/04/2026;801316;CORDOALHA AC 9,5MM 3/8P 7F 4900DAN;20/04/2026;22/04/2027;MC10001;;;;CDFL;CUST;0;KG;0;KG;17,05;BRL;1;2177851,25;713;413;1
;;1018867    JCARVALHO CABOS LTDA;4600003585;100;MK;K;A13;;20/04/2026;803659;CORDOALHA AC 7,94MM 5/16P 7F (EHS);20/04/2026;22/04/2027;MC10701;;;;CDFL;CUST;0;KG;0;KG;18,43;BRL;1;2177851,25;1550;0;1
