Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36000;M;64,64;BRL;1;36000;46166;0;46166;0;0;0;0;;0;R;1;;2327040;36000;36000;2327040;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2327040;0;0
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;43000;M;64,64;BRL;1;43000;46191;0;46191;0;0;0;0;;0;R;1;;2779520;43000;43000;2779520;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;30;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;43000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2779520;0;0
1;NB;F;A13;;23/02/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;56000;M;22,14;BRL;1;56000;46191;0;46191;0;0;0;0;;0;R;1;;1239840;56000;56000;1239840;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;40;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;56000;0;0;0;0;5300002809;;;;;;M;M;0;0;0;1239840;0;0
1;NB;F;A13;;23/02/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;58000;M;5,13;BRL;1;58000;46166;0;46166;0;0;0;0;;0;R;1;;297540;58000;58000;297540;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;50;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;58000;0;0;0;0;5300002813;;;;;;M;M;0;0;0;297540;0;0
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;25000;M;16,06;BRL;1;25000;46122;0;46122;0;0;0;0;;0;R;1;;401500;25000;25000;401500;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;60;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;25000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;401500;0;0
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;30000;M;16,06;BRL;1;30000;46166;0;46166;0;0;0;0;;0;R;1;;481800;30000;30000;481800;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;70;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;30000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;481800;0;0
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;117000;M;16,06;BRL;1;117000;46191;0;46191;0;0;0;0;;0;R;1;;1879020;117000;117000;1879020;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;80;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;117000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;1879020;0;0
1;NB;F;A13;;23/02/2026;403954;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;INVT;3827;M;36,82;BRL;1;3827;46122;0;46122;0;0;0;0;;0;R;1;;140910,14;3827;3827;140910,14;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;90;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;3827;0;0;0;0;5300002815;;;;;;M;M;0;0;0;140910,14;0;0
1;NB;F;A13;;23/02/2026;804637;CABO AL CONCENTRICO 3F 3X10+10MM2;MC10101;;;;CDFL;CUST;1000;M;10,21;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;10210;1000;1000;10210;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;100;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;10210;0;0
1;NB;F;A13;;23/02/2026;804638;CABO AL CONCENTRICO 2F 2X25+25MM2;MC10101;;;;CDFL;CUST;1000;M;16,82;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;16820;1000;1000;16820;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;110;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;16820;0;0
1;NB;F;A13;;23/02/2026;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;CUST;1000;M;22,14;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;22140;1000;1000;22140;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;120;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;22140;0;0
1;NB;F;A13;;23/02/2026;804640;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;CUST;1000;M;13,29;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;13290;1000;1000;13290;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;130;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;13290;0;0
1;NB;F;A13;;23/02/2026;804663;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;CUST;1000;M;36,82;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;36820;1000;1000;36820;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;140;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;36820;0;0
1;NB;F;A13;;23/02/2026;804666;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;CUST;1000;M;5,13;BRL;1;1000;46122;0;46122;0;0;0;0;;0;R;1;;5130;1000;1000;5130;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;150;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;;;;;;;M;M;0;0;0;5130;0;0
1;NB;F;GAE;;12/03/2026;403843;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;INVT;16663;M;12,37;BRL;1;16663;46183;0;46183;0;0;0;0;10130276;10;R;1;4600003262;206104,65;16663;16663;206104,65;0;;C1;G;;;;;;;;;4500149150;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;100;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;16663;0;0;0;0;5300002814;;;;;;M;M;0;0;0;206104,65;0;0
1;NB;F;GAE;;18/03/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;100000;M;5,13;BRL;1;100000;46196;0;46196;0;0;0;0;10132092;10;R;1;4600003524;513000;100000;100000;513000;0;;C0;B;;;;;;;;;4500149830;ZF 1302603;;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;160;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;100000;0;0;0;0;5300002813;;;;;;M;M;0;0;0;513000;0;0
1;NB;F;GAE;;18/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;15700;M;16,06;BRL;1;15700;46196;0;46196;0;0;0;0;10132092;20;R;1;4600003524;252142;15700;15700;252142;0;;C0;B;;;;;;;;;4500149830;ZF 1302603;;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;170;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;15700;0;0;0;0;5300014244;;;;;;M;M;0;0;0;252142;0;0
1;NB;F;GAE;;18/03/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;94200;M;22,16;BRL;1;94200;46196;0;46196;0;0;0;0;10132092;30;R;1;4600003524;2087472;94200;94200;2087472;0;;C0;B;;;;;;;;;4500149830;ZF 1302603;;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;180;30;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;94200;0;0;0;0;5300002809;;;;;;M;M;0;0;0;2087472;0;0
1;NB;F;GAE;;18/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;800;M;57,96;BRL;1;800;46098;0;46098;0;0;0;0;10132092;40;R;1;4600003524;46368;800;800;46368;0;;C0;B;;;;;;;;;4500149830;ZF 1302603;;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;190;40;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;800;0;0;0;0;5300014245;;;;;;M;M;0;0;0;46368;0;0
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36000;M;60,12;BRL;1;36000;46122;0;46122;0;0;0;0;10132238;10;R;1;4600003524;2164147,2;36000;36000;2164147,2;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;210;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2164147,2;0;0
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36000;M;60,12;BRL;1;36000;46166;0;46166;0;0;0;0;10132238;20;R;1;4600003524;2164147,2;36000;36000;2164147,2;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;220;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2164147,2;0;0
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;43000;M;60,12;BRL;1;43000;46191;0;46191;0;0;0;0;10132238;30;R;1;4600003524;2584953,6;43000;43000;2584953,6;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;230;30;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;43000;0;0;0;0;5300014245;;;;;;M;M;0;0;0;2584953,6;0;0
1;NB;F;GAE;;30/03/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;56000;M;20,59;BRL;1;56000;46191;0;46191;0;0;0;0;10132238;40;R;1;4600003524;1153051,2;56000;56000;1153051,2;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;240;40;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;56000;0;0;0;0;5300002809;;;;;;M;M;0;0;0;1153051,2;0;0
1;NB;F;GAE;;30/03/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;58000;M;4,77;BRL;1;58000;46166;0;46166;0;0;0;0;10132238;50;R;1;4600003524;276712,2;58000;58000;276712,2;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;250;50;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;58000;0;0;0;0;5300002813;;;;;;M;M;0;0;0;276712,2;0;0
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;25000;M;14,94;BRL;1;25000;46122;0;46122;0;0;0;0;10132238;60;R;1;4600003524;373395;25000;25000;373395;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;260;60;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;25000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;373395;0;0
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;30000;M;14,94;BRL;1;30000;46166;0;46166;0;0;0;0;10132238;70;R;1;4600003524;448074;30000;30000;448074;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;270;70;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;30000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;448074;0;0
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;117000;M;14,94;BRL;1;117000;46191;0;46191;0;0;0;0;10132238;80;R;1;4600003524;1747488,6;117000;117000;1747488,6;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;280;80;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;117000;0;0;0;0;5300014244;;;;;;M;M;0;0;0;1747488,6;0;0
1;NB;F;GAE;;30/03/2026;403954;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;INVT;3827;M;34,24;BRL;1;3827;46122;0;46122;0;0;0;0;10132238;90;R;1;4600003524;131046,43;3827;3827;131046,43;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;290;90;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;3827;0;0;0;0;5300002815;;;;;;M;M;0;0;0;131046,43;0;0
1;NB;F;GAE;;30/03/2026;804637;CABO AL CONCENTRICO 3F 3X10+10MM2;MC10101;;;;CDFL;CUST;1000;M;9,5;BRL;1;1000;46122;0;46122;0;0;0;0;10132238;100;R;1;4600003524;9495,3;1000;1000;9495,3;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;300;100;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;5300032242;;;;;;M;M;0;0;0;9495,3;0;0
1;NB;F;GAE;;30/03/2026;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;CUST;1000;M;20,59;BRL;1;1000;46122;0;46122;0;0;0;0;10132238;120;R;1;4600003524;20590,2;1000;1000;20590,2;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;320;110;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;5300032243;;;;;;M;M;0;0;0;20590,2;0;0
1;NB;F;GAE;;30/03/2026;804640;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;CUST;1000;M;12,36;BRL;1;1000;46122;0;46122;0;0;0;0;10132238;130;R;1;4600003524;12359,7;1000;1000;12359,7;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;330;120;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;5300032244;;;;;;M;M;0;0;0;12359,7;0;0
1;NB;F;GAE;;30/03/2026;804663;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;CUST;1000;M;34,24;BRL;1;1000;46122;0;46122;0;0;0;0;10132238;140;R;1;4600003524;34242,6;1000;1000;34242,6;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;340;130;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;5300032245;;;;;;M;M;0;0;0;34242,6;0;0
1;NB;F;GAE;;30/03/2026;804666;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;CUST;1000;M;4,77;BRL;1;1000;46122;0;46122;0;0;0;0;10132238;150;R;1;4600003524;4770,9;1000;1000;4770,9;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;350;140;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1000;0;0;0;0;5300032246;;;;;;M;M;0;0;0;4770,9;0;0
1;NB;F;GAE;;20/02/2026;400221;POSTE FIBRA VIDRO E-CR 11M 300DAN;MC12001;;;;CDFL;INVT;100;UN;1720,02;BRL;1;100;46136;0;46136;0;0;0;0;10128274;10;R;1;4600003495;172001,64;100;100;172001,64;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;10;10;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;100;0;0;0;0;5300000601;;;;;;UN;UN;0;0;0;172001,64;0;0
1;NB;F;GAE;;20/02/2026;402425;POSTE FIBRA VIDRO 15M 600DAN;MC12001;;;;CDFL;INVT;10;UN;4442,85;BRL;1;10;46136;0;46136;0;0;0;0;10128274;20;R;1;4600003495;44428,52;10;10;44428,52;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;20;20;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300031901;;;;;;UN;UN;0;0;0;44428,52;0;0
1;NB;F;GAE;;20/02/2026;401699;POSTE FIBRA VIDRO E-CR 13M 400DAN;MC12001;;;;CDFL;INVT;5;UN;2476,99;BRL;1;5;46136;0;46136;0;0;0;0;10128274;40;R;1;4600003495;12384,95;5;5;12384,95;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;40;30;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;5;0;0;0;0;5300031902;;;;;;UN;UN;0;0;0;12384,95;0;0
1;NB;F;GAE;;20/02/2026;401931;POSTE FIBRA VIDRO E-CR 13M 600DAN;MC12001;;;;CDFL;INVT;10;UN;2824,56;BRL;1;10;46136;0;46136;0;0;0;0;10128274;50;R;1;4600003495;28245,61;10;10;28245,61;0;;C7;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;50;40;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300005868;;;;;;UN;UN;0;0;0;28245,61;0;0
1;NB;F;GAE;;20/02/2026;401318;POSTE FIBRA VIDRO E-CR 9M 600DAN;MC12001;;;;CDFL;INVT;100;UN;1702,44;BRL;1;100;46136;0;46136;0;0;0;0;10128274;70;R;1;4600003495;170243,65;100;100;170243,65;0;;C7;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;70;50;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;100;0;0;0;0;5300000606;;;;;;UN;UN;0;0;0;170243,65;0;0
1;NB;F;GAE;;06/03/2026;401987;POSTE FIBRA VIDRO 22M 1000DAN;MC12001;;;;CDFL;INVT;10;UN;13426,25;BRL;1;10;46132;0;46132;0;0;0;0;10128274;30;R;1;4600003495;134262,52;10;10;134262,52;0;;C1;G;;;;;;;;;4500148305;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;30;20;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300000608;;;;;;UN;UN;0;0;0;134262,52;0;0
1;NB;F;GAE;;06/03/2026;400227;POSTE FIBRA VIDRO E-CR 18M 600DAN;MC12001;;;;CDFL;INVT;16;UN;5844,75;BRL;1;16;46132;0;46132;0;0;0;0;10128274;60;R;1;4600003495;93516,04;16;16;93516,04;0;;C1;G;;;;;;;;;4500148305;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;60;30;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;16;0;0;0;0;5300000607;;;;;;UN;UN;0;0;0;93516,04;0;0
1;NB;F;GAE;;06/03/2026;402425;POSTE FIBRA VIDRO 15M 600DAN;MC12001;;;;CDFL;INVT;5;UN;4442,85;BRL;1;5;46132;0;46132;0;0;0;0;10128274;20;R;1;4600003495;22214,26;5;5;22214,26;0;;C1;G;;;;;;;;;4500148305;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;20;40;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;5;0;0;0;0;5300031901;;;;;;UN;UN;0;0;0;22214,26;0;0
1;NB;F;GAE;;27/03/2026;400221;POSTE FIBRA VIDRO E-CR 11M 300DAN;MC12001;;;;CDFL;INVT;150;UN;1720,02;BRL;1;150;46153;0;46153;0;0;0;0;10128274;10;R;1;4600003495;258002,46;150;150;258002,46;0;;C1;G;;;;;;;;;4500150252;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;10;10;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;150;0;0;0;0;5300000601;;;;;;UN;UN;0;0;0;258002,46;0;0
1;NB;F;GAE;;27/03/2026;400221;POSTE FIBRA VIDRO E-CR 11M 300DAN;MC12001;;;;CDFL;INVT;100;UN;1720,02;BRL;1;100;46198;0;46198;0;0;0;0;10128274;10;R;1;4600003495;172001,64;100;100;172001,64;0;;C1;G;;;;;;;;;4500150252;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;10;20;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;100;0;0;0;0;5300000601;;;;;;UN;UN;0;0;0;172001,64;0;0
1;NB;F;GAE;;23/01/2026;804421;ISOLADOR PINO, POLIMERICO COM TRAVAS;MC12002;;;;CDFL;CUST;1747;UN;20,46;BRL;1;1747;46123;0;46112;0;0;0;0;10100907;10;R;1;4600003073;35743,62;1747;1747;35743,62;0;;C1;G;;;;;;;;;4500144577;ZF 1302603;X;19;;1004591    REAL ENERGIA EIRELI;2;;;;;10;10;;;;0;0;1004591    REAL ENERGIA EIRELI;OA01;0;;1747;1747;0;0;0;5300026822;;;;;;UN;UN;0;0;0;35743,62;0;0
1;NB;F;A01;;11/03/2026;408994;ISOLADOR PINO, POLIMERICO COM TRAVAS;MC12002;;;;CDFL;INVT;2833;UN;20,46;BRL;1;2833;46160;0;46160;0;0;0;0;10100907;30;R;1;4600003073;57963,18;2833;2833;57963,18;0;;C1;G;;;;;;;;;4500148635;ZF 1302603;X;19;;1004591    REAL ENERGIA EIRELI;2;;;;;30;10;;;;0;0;1004591    REAL ENERGIA EIRELI;OA01;0;;2833;0;0;0;0;5300026823;;;;;;UN;UN;0;0;0;57963,18;0;0
1;NB;F;A03;;06/02/2026;401127;POSTE CONCRETO ARM DUPL T 11M 600KGF;MC13001;;;;CDFL;INVT;24;UN;1917,66;BRL;1;24;46104;0;46104;0;24;0;0;10101060;330;R;1;4600003099;0;0;0;0;0;;CA;G;;;;;;;;;4500145199;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;80;10;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;24;24;0;0;0;5300000280;;;;;;UN;UN;0;0;0;46023,84;0;0
1;NB;F;A03;;06/02/2026;400988;POSTE CONCRETO TRON CON 9M 600KGF;MC13001;;;;CDFL;INVT;8;UN;1822,75;BRL;1;8;46104;0;46104;0;8;0;0;10101060;220;R;1;4600003099;0;0;0;0;0;;CA;G;;;;;;;;;4500145199;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;60;20;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;8;8;0;0;0;5300000285;;;;;;UN;UN;0;0;0;14582,03;0;0
1;NB;F;A03;;06/02/2026;401260;POSTE CONCRETO TRON CON 9M 1000KGF;MC13001;;;;CDFL;INVT;23;UN;2467,15;BRL;1;23;46104;0;46104;0;23;0;0;10101060;310;R;1;4600003099;0;0;0;0;0;;CA;G;;;;;;;;;4500145199;ZF 1302603;X;19;;1006698    AMAZONPOSTES INDUSTRIA DE ARTEFATOS;2;;;;;50;30;;;;0;0;1006698    AMAZONPOSTES INDUSTRIA D;OA01;0;;23;23;0;0;0;5300005053;;;;;;UN;UN;0;0;0;56744,46;0;0
