Documento de compras	Item	Contrato básico	It.contrato superior	Fornecedor/centro fornecedor	Tipo doc.compras	Ctg.doc.compras	Grupo de compradores	Histórico pedido/docum.SolRem.	Data do documento	Código de imposto	Material	Texto breve	Grupo de mercadorias	Código de eliminação	Categoria do item	Ctg.class.cont.	Centro	Depósito	Qtd.pedido	UM pedido	Qtd.na UnidGestEstoq	Unidade manutenção estoque	Preço líquido	Moeda	Unidade preço	Quantidade prevista	Qtd.prev.pendente	a ser fornecida (quantidade)	a ser fornecido (valor	Ãinda a faturar (quantidade)	Ainda a faturar (valor)	Núm.itens	Domicílio fiscal	Valor líquido pedido
4500136438	10		0	1009534    BONNA VITTA INDUSTRIA E COMERCIO LT	NB	F	GAE		14/11/2025	C0	500051	FRANGO INTEIRO CONGELADO	MC01101			K	CDFL		2.540	KG	2.540	KG	9,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	24.892,00
4500137968	10		0	1009534    BONNA VITTA INDUSTRIA E COMERCIO LT	NB	F	GAE		24/11/2025	C0	500051	FRANGO INTEIRO CONGELADO	MC01101			K	CDFL		2.540	KG	2.540	KG	9,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	24.892,00
4500138446	10		0	1009534    BONNA VITTA INDUSTRIA E COMERCIO LT	NB	F	GAE		25/11/2025	C0	500051	FRANGO INTEIRO CONGELADO	MC01101			K	CDFL		2.540	KG	2.540	KG	9,8	BRL	1	0	0	0	0	0	0	1	ZF 1302603	24.892,00
4500138300	10	4600002620	90	1009609    CROSSFOX COMERCIO DE CONDUTORES ELE	NB	F	GAE		24/11/2025	C1	402105	CONECTOR AUTO PERF DU 70-240 / 70-240MM2	MC12002				CDFL	INVT	500	UN	500	UN	34,19	BRL	1	0	0	500	17.093,40	500	17.093,40	1	ZF 1302603	17.093,40
4500135826	10		0	1010052    PMZ DISTRIBUIDORA S.A - 0001-07	NB	F	GAE		05/11/2025	C0	113257	BATERIA AUTOMOTIVA 70AH	MC20101			K	CDFL		1	UN	1	UN	499,07	BRL	1	0	0	0	0	0	0	1	ZF 1302603	499,07
4500135827	10		0	1010052    PMZ DISTRIBUIDORA S.A - 0001-07	NB	F	GAE		05/11/2025	C0	113213	VALVULA	MC00303			K	CDFL		4	UN	4	UN	1,17	BRL	1	0	0	0	0	0	0	1	ZF 1302603	4,68
4500135827	20		0	1010052    PMZ DISTRIBUIDORA S.A - 0001-07	NB	F	GAE		05/11/2025	C0	113218	PNEU 265/65 R17	MC00303			K	CDFL		4	UN	4	UN	418,5	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.674,00
4500137950	10	4600003062	40	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		21/11/2025	C1	801313	PINO ISOLADOR AC 25X294X19MM	MC10902				CDFL	CUST	399	UN	399	UN	21,44	BRL	1	0	0	399	8.553,16	399	8.553,16	1	ZF 1302603	8.553,16
4500137950	20	4600003062	20	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		21/11/2025	C1	801087	GANCHO OLHAL AC 17MM 5000KGF	MC12002				CDFL	CUST	401	UN	401	UN	10,17	BRL	1	0	0	401	4.079,85	401	4.079,85	1	ZF 1302603	4.079,85
4500137950	30	4600003062	10	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		21/11/2025	C1	800541	PORCA QUADRADA AC 16MM 2MM	MC01301				CDFL	CUST	1.646	UN	1.646	UN	0,98	BRL	1	0	0	1.646	1.607,32	1.646	1.607,32	1	ZF 1302603	1.607,32
4500137970	10	4600003062	90	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	401264	PINO ISOLADOR AC 25X294X19MM	MC10902				CDFL	INVT	3.788	UN	3.788	UN	21,44	BRL	1	0	0	3.788	81.201,46	3.788	81.201,46	1	ZF 1302603	81.201,46
4500137970	20	4600003062	70	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	402296	GANCHO OLHAL AC 17MM 5000KGF	MC12002				CDFL	INVT	1.938	UN	1.938	UN	10,17	BRL	1	0	0	1.938	19.717,60	1.938	19.717,60	1	ZF 1302603	19.717,60
4500137970	30	4600003062	60	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	402041	ARRUELA QD 5/8P	MC01301				CDFL	INVT	6.410	UN	6.410	UN	0,76	BRL	1	0	0	6.410	4.888,27	6.410	4.888,27	1	ZF 1302603	4.888,27
4500137970	40	4600003062	50	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	400974	PORCA QUADRADA AC 16MM 2MM	MC01301				CDFL	INVT	4.388	UN	4.388	UN	0,98	BRL	1	0	0	4.388	4.284,88	4.388	4.284,88	1	ZF 1302603	4.284,88
4500137977	10	4600003062	20	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	801087	GANCHO OLHAL AC 17MM 5000KGF	MC12002				CDFL	CUST	401	UN	401	UN	10,17	BRL	1	0	0	401	4.079,85	401	4.079,85	1	ZF 1302603	4.079,85
4500137977	20	4600003062	10	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	800541	PORCA QUADRADA AC 16MM 2MM	MC01301				CDFL	CUST	722	UN	722	UN	0,98	BRL	1	0	0	722	705,03	722	705,03	1	ZF 1302603	705,03
4500137977	30	4600003062	40	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A03		24/11/2025	C1	801313	PINO ISOLADOR AC 25X294X19MM	MC10902				CDFL	CUST	1.283	UN	1.283	UN	21,44	BRL	1	0	0	1.283	27.503,03	1.283	27.503,03	1	ZF 1302603	27.503,03
4500137994	10	4600003074	40	1010868    ONIX DISTRIBUIDORA DE PRODUTOS ELET	NB	F	A01		24/11/2025	C1	400140	ISOLADOR RODL PORC 15KV 81X47MM 1350DAN	MC10902				CDFL	INVT	1.230	UN	1.230	UN	7,06	BRL	1	0	0	1.230	8.682,20	1.230	8.682,20	1	ZF 1302603	8.682,20
4500135901	10	4600003056	100	1011333    MEGACABOS IND E COM DE FIOS E CABOS	NB	F	A01		06/11/2025	C1	400708	CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT	MC10101				CDFL	INVT	23.303	M	23.303	M	4,85	BRL	1	0	0	23.303	113.126,74	23.303	113.126,74	1	ZF 1302603	113.126,74
4500135901	20	4600003056	120	1011333    MEGACABOS IND E COM DE FIOS E CABOS	NB	F	A01		06/11/2025	C1	407336	CABO ELETR 15KV AL PROT XLPE 70MM2 1F MT	MC10101				CDFL	INVT	1.981	M	1.981	M	6,58	BRL	1	0	0	1.981	13.043,70	1.981	13.043,70	1	ZF 1302603	13.043,70
4500137857	10	4600003056	160	1011333    MEGACABOS IND E COM DE FIOS E CABOS	NB	F	A01		20/11/2025	C1	400730	CABO ELET 15KV AL PROT XLPE 185MM2 1F MT	MC10101				CDFL	INVT	24.000	M	24.000	M	15,48	BRL	1	0	0	24.000	371.628,00	24.000	371.628,00	1	ZF 1302603	371.628,00
4500137857	20	4600003056	170	1011333    MEGACABOS IND E COM DE FIOS E CABOS	NB	F	A01		20/11/2025	C1	400459	CABO ELETR 15KV AL PROT XLPE 35MM2 1F MT	MC10101				CDFL	INVT	2.790	M	2.790	M	3,86	BRL	1	0	0	2.790	10.768,00	2.790	10.768,00	1	ZF 1302603	10.768,00
4500137952	10	4600002545	140	1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA	NB	F	A03		21/11/2025	C0	400968	POSTE FIBRA VIDRO 11M 200DAN	MC12001				CDFL	INVT	50	UN	50	UN	1.801,00	BRL	1	0	0	50	90.050,00	50	90.050,00	1	ZF 1302603	90.050,00
4500138188	10	4600002545	140	1011711    POOL ENGENHARIA, SERVICO, INDUSTRIA	NB	F	A03		24/11/2025	C0	400968	POSTE FIBRA VIDRO 11M 200DAN	MC12001				CDFL	INVT	23	UN	23	UN	1.801,00	BRL	1	0	0	23	41.423,00	23	41.423,00	1	ZF 1302603	41.423,00
4500135716	20	4600003165	10	1012974    FRONTEC INDUSTRIA DE COMPONENTES DE	NB	F	A03		03/11/2025	C1	403499	ABRACADEIRA PLAS 300 X 4,80MM	MC02901				CDFL	INVT	90	UN	90	UN	0,15	BRL	1	0	0	90	13,39	90	13,39	1	ZF 1302603	13,39
4500135716	30	4600003165	30	1012974    FRONTEC INDUSTRIA DE COMPONENTES DE	NB	F	A03		03/11/2025	C1	403602	ABRACADEIRA PLAS UV 525X8,90MM TRI	MC02901				CDFL	INVT	19.620	UN	19.620	UN	0,99	BRL	1	0	0	19.620	19.341,40	19.620	19.341,40	1	ZF 1302603	19.341,40
4500137969	10	4600003123	20	1013522    MATERIAIS ELETRICOS STRAHL LTDA	NB	F	A03		24/11/2025	C1	804115	CAIXA PARA MEDIDOR POLIFASICA VIS. VIDRO	MC01501				CDFL	CUST	930	UN	930	UN	51,15	BRL	1	0	0	930	47.569,50	930	47.569,50	1	ZF 1302603	47.569,50
4500135828	10		0	1013689    PMZ DISTRIBUIDORA S.A - 0025-84	NB	F	GAE		05/11/2025	C0	113256	OLEO LUBRICANTE 15W40	MC00301			K	CDFL		9	UN	9	UN	48,94	BRL	1	0	0	0	0	0	0	1	ZF 1302603	440,46
4500136024	10		0	1013689    PMZ DISTRIBUIDORA S.A - 0025-84	NB	F	GAE		10/11/2025	C0	113599	CATRACA AJUSTADOR FREIO AUT TRAS	MC02201			K	CDFL		1	UN	1	UN	255,19	BRL	1	0	0	0	0	0	0	1	ZF 1302603	255,19
4500136024	20		0	1013689    PMZ DISTRIBUIDORA S.A - 0025-84	NB	F	GAE		10/11/2025	C0	113977	CATRACA AJUSTADOR FREIO AUT TRAS	MC00303			K	CDFL		1	UN	1	UN	255,19	BRL	1	0	0	0	0	0	0	1	ZF 1302603	255,19
4500136219	10		0	1014317    REVEMAR NORTE COMERCIO DE AUTOMOVEI	NB	F	GAE		12/11/2025	C0	113203	OLEO LUBRIFICANTE DE  MOTOR	MC00303			K	CDFL		4	UN	4	UN	69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	276
4500136219	20		0	1014317    REVEMAR NORTE COMERCIO DE AUTOMOVEI	NB	F	GAE		12/11/2025	C0	113266	ANEL 07000-02014	MC03601			K	CDFL		1	UN	1	UN	21	BRL	1	0	0	0	0	0	0	1	ZF 1302603	21
4500136219	30		0	1014317    REVEMAR NORTE COMERCIO DE AUTOMOVEI	NB	F	GAE		12/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	44,3	BRL	1	0	0	0	0	0	0	1	ZF 1302603	44,3
4500136219	40		0	1014317    REVEMAR NORTE COMERCIO DE AUTOMOVEI	NB	F	GAE		12/11/2025	C0	113158	FILTRO OLEO LUBR	MC01501			K	CDFL		1	UN	1	UN	117	BRL	1	0	0	0	0	0	0	1	ZF 1302603	117
4500136219	60		0	1014317    REVEMAR NORTE COMERCIO DE AUTOMOVEI	NB	F	GAE		12/11/2025	C0	802880	PASTA 09920-00150	MC02101			K	CDFL		4	UN	4	UN	4,29	BRL	1	0	0	0	0	0	0	1	ZF 1302603	17,16
4500135717	10	4600003164	40	1014880    ANDRA S A ELECTRIC SOLUTIONS	NB	F	A14		03/11/2025	C1	403121	FITA ISOLANTE ELET PVC 19X0,19MM 20M PT	MC10903				CDFL	INVT	200	UN	200	UN	20,12	BRL	1	0	0	200	4.023,18	200	4.023,18	1	ZF 1302603	4.023,18
4500135721	10	4600003418	10	1014880    ANDRA S A ELECTRIC SOLUTIONS	NB	F	A13		03/11/2025	C1	401678	TRAFO POT 13,8/?3KV-115V;REL70-1; 0,3P75	MC22102				CDFL	INVT	31	UN	31	UN	2.511,00	BRL	1	0	0	31	77.841,00	31	77.841,00	1	ZF 1302603	77.841,00
4500138006	10	4600003164	30	1014880    ANDRA S A ELECTRIC SOLUTIONS	NB	F	A14		24/11/2025	C1	800852	FITA ISOLANTE ELET PVC 19X0,19MM 20M PT	MC10903				CDFL	CUST	2.095	UN	2.095	UN	20,12	BRL	1	0	0	2.095	42.142,81	2.095	42.142,81	1	ZF 1302603	42.142,81
4500138006	20	4600003164	10	1014880    ANDRA S A ELECTRIC SOLUTIONS	NB	F	A14		24/11/2025	C1	402587	FITA ISOL EPR 0,76X19MM 10M PT	MC10903				CDFL	INVT	50	UN	50	UN	24,18	BRL	1	0	0	50	1.209,00	50	1.209,00	1	ZF 1302603	1.209,00
4500137406	10		0	1016844    FIORI VEICOLO S.A	NB	F	GAE		19/11/2025	C0	113158	FILTRO OLEO LUBR	MC01501			K	CDFL		1	UN	1	UN	128,26	BRL	1	0	0	0	0	0	0	1	ZF 1302603	128,26
4500137406	20		0	1016844    FIORI VEICOLO S.A	NB	F	GAE		19/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	41,55	BRL	1	0	0	0	0	0	0	1	ZF 1302603	41,55
4500137406	30		0	1016844    FIORI VEICOLO S.A	NB	F	GAE		19/11/2025	C0	113191	ELEMENTO FILTRANTE MOTOR	MC00303			K	CDFL		1	UN	1	UN	117,98	BRL	1	0	0	0	0	0	0	1	ZF 1302603	117,98
4500137406	40		0	1016844    FIORI VEICOLO S.A	NB	F	GAE		19/11/2025	C0	113256	OLEO LUBRICANTE 15W40	MC00301			K	CDFL		4,8	UN	4,8	UN	66,82	BRL	1	0	0	0	0	0	0	1	ZF 1302603	320,74
4500137406	50		0	1016844    FIORI VEICOLO S.A	NB	F	GAE		19/11/2025	C0	113125	FLUIDO FREIO DOT4 500 ML 2264300 20X1	MC00303			K	CDFL		1	UN	1	UN	130,58	BRL	1	0	0	0	0	0	0	1	ZF 1302603	130,58
4500138541	10		0	1016871    FRIOS PARANA LTDA	NB	F	GAE		27/11/2025	C0	500051	FRANGO INTEIRO CONGELADO	MC01101			K	CDFL		1.440	KG	1.440	KG	9,69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	13.953,60
4500135823	10		0	1018105    ESPANTALHO PNEUS LTDA	NB	F	GAE		05/11/2025	C0	113087	PNEU 265/70R 16	MC00303			K	CDFL		2	UN	2	UN	1.885,00	BRL	1	0	0	0	0	0	0	1	ZF 1302603	3.770,00
4500135823	20		0	1018105    ESPANTALHO PNEUS LTDA	NB	F	GAE		05/11/2025	C0	110701	CAMARA AR 750X16 P/VEICULO TOYOTA	MC00303			K	CDFL		2	UN	2	UN	195	BRL	1	0	0	0	0	0	0	1	ZF 1302603	390
4500135823	30		0	1018105    ESPANTALHO PNEUS LTDA	NB	F	GAE		05/11/2025	C0	113197	PROTETOR AUTOMOTIVO	MC00303			K	CDFL		2	UN	2	UN	130	BRL	1	0	0	0	0	0	0	1	ZF 1302603	260
4500136343	10		0	1018105    ESPANTALHO PNEUS LTDA	NB	F	GAE		13/11/2025	C0	113219	PNEU 185/60 R15	MC00303			K	CDFL		4	UN	4	UN	311	BRL	1	0	0	0	0	0	0	1	ZF 1302603	1.244,00
4500136343	20		0	1018105    ESPANTALHO PNEUS LTDA	NB	F	GAE		13/11/2025	C0	113213	VALVULA	MC00303			K	CDFL		4	UN	4	UN	10	BRL	1	0	0	0	0	0	0	1	ZF 1302603	40
4500135824	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		05/11/2025	C0	113235	CJ PARAFUSO RODA	MC01301			K	CDFL		12	UN	12	UN	19,77	BRL	1	0	0	0	0	0	0	1	ZF 1302603	237,24
4500138242	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113393	OLEO YPF ELAION AURO	MC00303			K	CDFL		8	UN	8	UN	64,12	BRL	1	0	0	0	0	0	0	1	ZF 1302603	512,96
4500138242	20		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	121,69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	121,69
4500138242	30		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113108	TERMINAL DIRECAO DIREITO	MC00303			K	CDFL		1	UN	1	UN	63,24	BRL	1	0	0	0	0	0	0	1	ZF 1302603	63,24
4500138242	40		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113339	BARRA AXIAL PARA VEICULOS	MC00303			K	CDFL		1	UN	1	UN	72,69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	72,69
4500138243	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113393	OLEO YPF ELAION AURO	MC00303			K	CDFL		8	UN	8	UN	64,12	BRL	1	0	0	0	0	0	0	1	ZF 1302603	512,96
4500138243	20		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	121,69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	121,69
4500138243	30		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113071	OLEO LUBRIF SPEED TECNO SEMI SINTETICO	MC00301			K	CDFL		3	UN	3	UN	49,95	BRL	1	0	0	0	0	0	0	1	ZF 1302603	149,85
4500138243	40		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113081	CORREIA DENTADA	MC00303			K	CDFL		1	UN	1	UN	83,45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	83,45
4500138243	50		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113181	SENSOR VELOCIDADE VW	MC00303			K	CDFL		1	UN	1	UN	148,58	BRL	1	0	0	0	0	0	0	1	ZF 1302603	148,58
4500138244	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113108	TERMINAL DIRECAO DIREITO	MC00303			K	CDFL		2	UN	2	UN	63,24	BRL	1	0	0	0	0	0	0	1	ZF 1302603	126,48
4500138244	20		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113339	BARRA AXIAL PARA VEICULOS	MC00303			K	CDFL		2	UN	2	UN	76,45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	152,9
4500138244	30		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113075	BICO ENCHER PNEU DUPLO	MC00303			K	CDFL		8	UN	8	UN	2,55	BRL	1	0	0	0	0	0	0	1	ZF 1302603	20,4
4500138245	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113393	OLEO YPF ELAION AURO	MC00303			K	CDFL		8	UN	8	UN	64,12	BRL	1	0	0	0	0	0	0	1	ZF 1302603	512,96
4500138245	20		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113156	FILTRO COMB	MC01501			K	CDFL		1	UN	1	UN	121,69	BRL	1	0	0	0	0	0	0	1	ZF 1302603	121,69
4500138245	30		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113160	PASTILHA FREIO VW	MC00303			K	CDFL		1	UN	1	UN	154,39	BRL	1	0	0	0	0	0	0	1	ZF 1302603	154,39
4500138245	40		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113081	CORREIA DENTADA	MC00303			K	CDFL		1	UN	1	UN	83,45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	83,45
4500138245	50		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113071	OLEO LUBRIF SPEED TECNO SEMI SINTETICO	MC00301			K	CDFL		3	UN	3	UN	49,95	BRL	1	0	0	0	0	0	0	1	ZF 1302603	149,85
4500138245	60		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113235	PARAFUSO 0101081030	MC01301			K	CDFL		1	UN	1	UN	19,77	BRL	1	0	0	0	0	0	0	1	ZF 1302603	19,77
4500138246	10		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113108	TERMINAL DIRECAO DIREITO	MC00303			K	CDFL		2	UN	2	UN	66,18	BRL	1	0	0	0	0	0	0	1	ZF 1302603	132,36
4500138246	20		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113339	BARRA AXIAL PARA VEICULOS	MC00303			K	CDFL		2	UN	2	UN	76,45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	152,9
4500138246	30		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113160	PASTILHA FREIO VW	MC00303			K	CDFL		1	UN	1	UN	154,39	BRL	1	0	0	0	0	0	0	1	ZF 1302603	154,39
4500138246	40		0	1018111    FORTBRAS AUTOPECAS S.A.	NB	F	GAE		24/11/2025	C0	113075	BICO ENCHER PNEU DUPLO	MC00303			K	CDFL		2	UN	2	UN	2,55	BRL	1	0	0	0	0	0	0	1	ZF 1302603	5,1
4500138239	10		0	1018329    W MECANICA LTDA	NB	F	GAE		24/11/2025	C0	113063	MANGUEIRA HIDRAULICO	MC00303			K	CDFL		2	UN	2	UN	280	BRL	1	0	0	0	0	0	0	1	ZF 1302603	560
4500138754	10		0	1018867    JCARVALHO CABOS LTDA	NB	F	A16		30/12/2025	C1	801316	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	MC10001			K	CDFL		670	KG	670	KG	1.948,19	BRL	100	0	0	0	0	0	0	1	ZF 1302603	13.052,88
4500138754	20		0	1018867    JCARVALHO CABOS LTDA	NB	F	A16		30/12/2025	C1	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	MC10001			N	CDFL		3.000	KG	3.000	KG	1.948,19	BRL	100	0	0	0	0	0	0	1	ZF 1302603	58.445,76
4500136344	10		0	1019724    SANTOS COMERCIO A VAREJO DE PECAS P	NB	F	GAE		13/11/2025	C0	113204	BOBINA IGNICAO	MC00303			K	CDFL		1	UN	1	UN	200	BRL	1	0	0	0	0	0	0	1	ZF 1302603	200
4500136344	20		0	1019724    SANTOS COMERCIO A VAREJO DE PECAS P	NB	F	GAE		13/11/2025	C0	113112	VELA IGNICAO	MC00303			K	CDFL		1	UN	1	UN	100	BRL	1	0	0	0	0	0	0	1	ZF 1302603	100
4500136344	30		0	1019724    SANTOS COMERCIO A VAREJO DE PECAS P	NB	F	GAE		13/11/2025	C0	113324	KIT AMORTECEDOR	MC00303			K	CDFL		2	UN	2	UN	140	BRL	1	0	0	0	0	0	0	1	ZF 1302603	280
4500136344	40		0	1019724    SANTOS COMERCIO A VAREJO DE PECAS P	NB	F	GAE		13/11/2025	C0	113119	CABO VELA	MC00303			K	CDFL		2	UN	2	UN	230	BRL	1	0	0	1	230	1	230	1	ZF 1302603	460
4500138298	10	4600003055	60	1020062    CROSSFOX COMERCIO	NB	F	A03		24/11/2025	C1	800872	CONECTOR AUTO PERF DU 70-240 / 70-240MM2	MC12002				CDFL	CUST	2.297	UN	2.297	UN	45,58	BRL	1	0	0	2.297	104.706,45	2.297	104.706,45	1	ZF 1302603	104.706,45
4500138298	20	4600003055	50	1020062    CROSSFOX COMERCIO	NB	F	A03		24/11/2025	C1	402105	CONECTOR AUTO PERF DU 70-240 / 70-240MM2	MC12002				CDFL	INVT	370	UN	370	UN	45,58	BRL	1	0	0	370	16.866,08	370	16.866,08	1	ZF 1302603	16.866,08
4500138298	30	4600003055	40	1020062    CROSSFOX COMERCIO	NB	F	A03		24/11/2025	C1	803344	CONECTOR PERFUR 50-185MM MED TENSAO 15KV	MC10301				CDFL	CUST	514	UN	514	UN	75,68	BRL	1	0	0	514	38.899,52	514	38.899,52	1	ZF 1302603	38.899,52
4500138298	40	4600003055	20	1020062    CROSSFOX COMERCIO	NB	F	A03		24/11/2025	C1	404732	CONECTOR PERFUR 50-185MM MED TENSAO 15KV	MC10301				CDFL	INVT	428	UN	428	UN	75,68	BRL	1	0	0	428	32.391,04	428	32.391,04	1	ZF 1302603	32.391,04
4500138298	50	4600003055	60	1020062    CROSSFOX COMERCIO	NB	F	A03		24/11/2025	C1	800872	CONECTOR AUTO PERF DU 70-240 / 70-240MM2	MC12002				CDFL	CUST	939	UN	939	UN	45,58	BRL	1	0	0	939	42.803,38	939	42.803,38	1	ZF 1302603	42.803,38
4500138738	10		0	1020062    CROSSFOX COMERCIO	NB	F	A16		24/12/2025	C1	401285	TERMINAL TUBULAR COMPRESSAO 70MM2	MC10401				CDFL	INVT	5	UN	5	UN	4,84	BRL	1	0	0	5	24,2	5	24,2	1	ZF 1302603	24,2
4500138738	20		0	1020062    CROSSFOX COMERCIO	NB	F	A16		24/12/2025	C1	401285	TERMINAL TUBULAR COMPRESSAO 70MM2	MC10401				CDFL	INVT	5.000	UN	5.000	UN	4,84	BRL	1	0	0	0	0	0	0	1	ZF 1302603	24.200,00
4500138777	10		0	1020062    CROSSFOX COMERCIO	NB	F	A02		09/01/2026	C1	401285	TERMINAL TUBULAR COMPRESSAO 70MM2	MC10401				CDFL	INVT	5	UN	5	UN	4,84	BRL	1	0	0	5	24,2	5	24,2	1	ZF 1302603	24,2
4500136341	10		0	1021220    EVILA BRITO BENTES LTDA	NB	F	GAE		13/11/2025	C0	113044	FITA DO VOLANTE	MC12001			K	CDFL		1	UN	1	UN	600	BRL	1	0	0	0	0	0	0	1	ZF 1302603	600
4500137860	10	4600003061	80	1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER	NB	F	A03		21/11/2025	C1	400193	PARAFUSO OLHAL AC 5/8P 20P	MC01301				CDFL	INVT	180	UN	180	UN	27,77	BRL	1	0	0	180	4.998,56	180	4.998,56	1	ZF 1302603	4.998,56
4500137983	10	4600003061	20	1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER	NB	F	A03		24/11/2025	C1	800982	PARAFUSO OLHAL AC 5/8P 20P	MC01301				CDFL	CUST	170	UN	170	UN	27,77	BRL	1	0	0	170	4.720,87	170	4.720,87	1	ZF 1302603	4.720,87
4500137995	10	4600003061	80	1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER	NB	F	A03		24/11/2025	C1	400193	PARAFUSO OLHAL AC 5/8P 20P	MC01301				CDFL	INVT	200	UN	200	UN	27,77	BRL	1	0	0	200	5.553,96	200	5.553,96	1	ZF 1302603	5.553,96
4500138768	10		0	1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER	NB	F	A07		07/01/2026	A8	401497	ARRUELA PRES AC PARAF 3/8P 15MM	MC01301				CDFL		50	UN	50	UN	1,99	BRL	1	0	0	0	0	0	0	1	ZF 1302603	99,5
4500138768	20		0	1021472    VOLTZ INDUSTRIA E COMERCIO DE MATER	NB	F	A07		07/01/2026	A8	400193	PARAFUSO OLHAL AC 5/8P 20P	MC01301				CDFL		1.100	UN	1.100	UN	29,86	BRL	1	0	0	0	0	0	0	1	ZF 1302603	32.846,00
4500138241	10		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113256	OLEO LUBRICANTE 15W40	MC00301			K	CDFL		5	UN	5	UN	45	BRL	1	0	0	0	0	0	0	1	ZF 1302603	225
4500138241	20		0	1021589    G. S. DOS SANTOS LTDA	NB	F	GAE		24/11/2025	C0	113158	FILTRO OLEO LUBR	MC01501			K	CDFL		1	UN	1	UN	22	BRL	1	0	0	0	0	0	0	1	ZF 1302603	22
