Divisão da remessa;Tipo doc.compras;Ctg.doc.compras;Grupo de compradores;Histórico pedido/docum.SolRem.;Data do documento;Material;Texto breve;Grupo de mercadorias;Código de eliminação;Categoria do item;Ctg.class.cont.;Centro;Depósito;Qtd.pedido;UM pedido;Preço líquido;Moeda;Unidade preço;Qtd.divisão;Data de remessa;Hora;Dat.rem.estatística;Quantidade anterior;Qtd.entrada;Quantidade saída;Qtd.fornecida;Requisição de compra;Item ReqC;Código de criação;Núm.itens;Contrato básico;a ser fornecido (valor;a ser fornecida (quantidade);Ãinda a faturar (quantidade);Ainda a faturar (valor);Categoria do item;Código de controle;Código de imposto;Código de liberação;Ctg.externa hierarquia;Den.característica 1;Denominação da característica 1;Denominação da característica 2;Denominação da característica 2;Denominação da característica 3;Denominação da característica 3;Dep.saída (do estq.);Documento de compras;Domicílio fiscal;Estado de liberação;Estrat.de liberação;Fim da validade;Fornecedor/centro fornecedor;Grupo de liberação;Grupo PSST;Histórico do consumo de componentes;Incompleto;Início per.validade;It.contrato superior;Item;Nº acompanhamento;Número da hierarquia;Número de documento configurável;Nº externo ordenação;Nº pacote;Nome de fornecedor;Organização compras;PriorNeces.;Prz.apresent.cotação;Qtd.na UnidGestEstoq;Qtd.notificada;Qtd.prev.pendente;Qtd.solicit.anterior;Quantidade prevista;Reg. info compras;Regra de agrupamento PSST;RFQ coletiva;Segmento de estoque;Segmento necessidade;Origem;Unid.prç.pedido;Unidade manutenção estoque;Urgência necessidade;ValFix.(cabeç.);Valor global pendente;Valor líquido pedido;Valor pendente;Valor solicitado
1;NB;F;GAE;;04/03/2026;402397;CABO ELET NU CA 1/0AWG 53,5 MM2 POPPY;MC10101;;;;CDFL;INVT;35.616;KG;26,97;BRL;1;35.616;13/04/2026;00:00:00;13/04/2026;0;7.263;0;0;10130345;20;R;1;4600003048;764.680,41;28.353;28.353;764.680,41;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;220;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;35.616;7.263;0;0;0;5300022122;;;;;;KG;KG;0;0,00;0,00;960.563,52;0,00;0,00
1;NB;F;GAE;;04/03/2026;400460;CABO ELET NU CA AL 2/0AWG 67,40MM2 ASTER;MC10101;;;;CDFL;INVT;15.363;KG;23,20;BRL;1;15.363;13/04/2026;00:00:00;13/04/2026;0;13.056;0;0;10130345;30;R;1;4600003048;53.522,40;2.307;2.307;53.522,40;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;230;30;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;15.363;13.056;0;0;0;5300022123;;;;;;KG;KG;0;0,00;0,00;356.421,60;0,00;0,00
1;NB;F;GAE;;04/03/2026;400434;CABO ELET NU CA AL 2AWG 33,54MM2 IRIS;MC10101;;;;CDFL;INVT;6.576;KG;26,97;BRL;1;6.576;13/04/2026;00:00:00;13/04/2026;0;6.576;0;0;10130345;40;R;1;4600003048;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;240;40;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;6.576;6.576;0;0;0;5300026557;;;;;;KG;KG;0;0,00;0,00;177.354,72;0,00;0,00
1;NB;F;GAE;;04/03/2026;800682;CABO NU CA AL 4/0 AWG 7X4,417MM OXLIP;MC10101;;;;CDFL;CUST;6.615;KG;23,20;BRL;1;6.615;13/04/2026;00:00:00;13/04/2026;0;2.117;0;0;10130345;50;R;1;4600003048;104.353,60;4.498;4.498;104.353,60;0;;CA;G;;;;;;;;;4500148087;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;250;50;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;6.615;2.117;0;0;0;5300026590;;;;;;KG;KG;0;0,00;0,00;153.468,00;0,00;0,00
1;NB;F;GAE;;11/03/2026;400708;CABO ELETR 15KV AL PROT XLPE 50MM2 1F MT;MC10101;;;;CDFL;INVT;33.303;M;5,20;BRL;1;33.303;31/03/2026;00:00:00;31/03/2026;0;33.303;0;0;10128402;10;R;1;;0,00;0;0;0,00;0;;CA;G;;;;;;;;;4500148814;ZF 1302603;X;19;;1003949    FLEX INDUSTRIA DE FIOS E CABOS ELET;2;;;;;0;20;;;;0;0;1003949    FLEX INDUSTRIA DE FIOS E;OA01;0;;33.303;33.303;0;0;0;5300026876;;;;;;M;M;0;0,00;0,00;173.175,60;0,00;0,00
1;NB;F;A02;;23/01/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;86.908;M;4,77;BRL;1;86.908;11/05/2026;00:00:00;29/04/2026;0;0;0;0;10108747;100;R;1;4600003262;414.629,38;86.908;86.908;414.629,38;0;;C1;G;;;;;;;;;4500144522;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;90;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;86.908;0;0;0;0;5300002813;;;;;;M;M;0;0,00;0,00;414.629,38;0,00;0,00
1;NB;F;A02;;23/01/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;54.000;M;20,61;BRL;1;54.000;11/05/2026;00:00:00;29/04/2026;0;0;0;0;10108747;50;R;1;4600003262;1.112.875,20;54.000;54.000;1.112.875,20;0;;C1;G;;;;;;;;;4500144522;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;50;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;54.000;0;0;0;0;5300002809;;;;;;M;M;0;0,00;0,00;1.112.875,20;0,00;0,00
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36.000;M;64,64;BRL;1;36.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;2.327.040,00;36.000;36.000;2.327.040,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.327.040,00;0,00;0,00
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36.000;M;64,64;BRL;1;36.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;;0;R;1;;2.327.040,00;36.000;36.000;2.327.040,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.327.040,00;0,00;0,00
1;NB;F;A13;;23/02/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;43.000;M;64,64;BRL;1;43.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;;0;R;1;;2.779.520,00;43.000;43.000;2.779.520,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;30;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;43.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.779.520,00;0,00;0,00
1;NB;F;A13;;23/02/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;56.000;M;22,14;BRL;1;56.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;;0;R;1;;1.239.840,00;56.000;56.000;1.239.840,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;40;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;56.000;0;0;0;0;5300002809;;;;;;M;M;0;0,00;0,00;1.239.840,00;0,00;0,00
1;NB;F;A13;;23/02/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;58.000;M;5,13;BRL;1;58.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;;0;R;1;;297.540,00;58.000;58.000;297.540,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;50;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;58.000;0;0;0;0;5300002813;;;;;;M;M;0;0,00;0,00;297.540,00;0,00;0,00
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;25.000;M;16,06;BRL;1;25.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;401.500,00;25.000;25.000;401.500,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;60;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;25.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;401.500,00;0,00;0,00
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;30.000;M;16,06;BRL;1;30.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;;0;R;1;;481.800,00;30.000;30.000;481.800,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;70;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;30.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;481.800,00;0,00;0,00
1;NB;F;A13;;23/02/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;117.000;M;16,06;BRL;1;117.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;;0;R;1;;1.879.020,00;117.000;117.000;1.879.020,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;80;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;117.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;1.879.020,00;0,00;0,00
1;NB;F;A13;;23/02/2026;403954;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;INVT;3.827;M;36,82;BRL;1;3.827;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;140.910,14;3.827;3.827;140.910,14;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;90;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;3.827;0;0;0;0;5300002815;;;;;;M;M;0;0,00;0,00;140.910,14;0,00;0,00
1;NB;F;A13;;23/02/2026;804637;CABO AL CONCENTRICO 3F 3X10+10MM2;MC10101;;;;CDFL;CUST;1.000;M;10,21;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;10.210,00;1.000;1.000;10.210,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;100;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;10.210,00;0,00;0,00
1;NB;F;A13;;23/02/2026;804638;CABO AL CONCENTRICO 2F 2X25+25MM2;MC10101;;;;CDFL;CUST;1.000;M;16,82;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;16.820,00;1.000;1.000;16.820,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;110;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;16.820,00;0,00;0,00
1;NB;F;A13;;23/02/2026;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;CUST;1.000;M;22,14;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;22.140,00;1.000;1.000;22.140,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;120;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;22.140,00;0,00;0,00
1;NB;F;A13;;23/02/2026;804640;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;CUST;1.000;M;13,29;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;13.290,00;1.000;1.000;13.290,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;130;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;13.290,00;0,00;0,00
1;NB;F;A13;;23/02/2026;804663;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;CUST;1.000;M;36,82;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;36.820,00;1.000;1.000;36.820,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;140;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;36.820,00;0,00;0,00
1;NB;F;A13;;23/02/2026;804666;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;CUST;1.000;M;5,13;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;;0;R;1;;5.130,00;1.000;1.000;5.130,00;0;;C0;;;;;;;;;;4500147470;ZF 1302603;;;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;;;;X;;0;150;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;;;;;;;M;M;0;0,00;0,00;5.130,00;0,00;0,00
1;NB;F;GAE;;12/03/2026;403843;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;INVT;16.663;M;12,37;BRL;1;16.663;10/06/2026;00:00:00;10/06/2026;0;0;0;0;10130276;10;R;1;4600003262;206.104,65;16.663;16.663;206.104,65;0;;C1;G;;;;;;;;;4500149150;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;100;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;16.663;0;0;0;0;5300002814;;;;;;M;M;0;0,00;0,00;206.104,65;0,00;0,00
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36.000;M;60,12;BRL;1;36.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;10;R;1;4600003524;2.164.147,20;36.000;36.000;2.164.147,20;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;210;10;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.164.147,20;0,00;0,00
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;36.000;M;60,12;BRL;1;36.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;10132238;20;R;1;4600003524;2.164.147,20;36.000;36.000;2.164.147,20;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;220;20;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;36.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.164.147,20;0,00;0,00
1;NB;F;GAE;;30/03/2026;403574;CABO AL CONCENTRICO 3F 3X95+95MM2;MC10101;;;;CDFL;INVT;43.000;M;60,12;BRL;1;43.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;10132238;30;R;1;4600003524;2.584.953,60;43.000;43.000;2.584.953,60;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;230;30;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;43.000;0;0;0;0;5300014245;;;;;;M;M;0;0,00;0,00;2.584.953,60;0,00;0,00
1;NB;F;GAE;;30/03/2026;403656;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;INVT;56.000;M;20,59;BRL;1;56.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;10132238;40;R;1;4600003524;1.153.051,20;56.000;56.000;1.153.051,20;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;240;40;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;56.000;0;0;0;0;5300002809;;;;;;M;M;0;0,00;0,00;1.153.051,20;0,00;0,00
1;NB;F;GAE;;30/03/2026;404009;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;INVT;58.000;M;4,77;BRL;1;58.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;10132238;50;R;1;4600003524;276.712,20;58.000;58.000;276.712,20;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;250;50;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;58.000;0;0;0;0;5300002813;;;;;;M;M;0;0,00;0,00;276.712,20;0,00;0,00
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;25.000;M;14,94;BRL;1;25.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;60;R;1;4600003524;373.395,00;25.000;25.000;373.395,00;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;260;60;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;25.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;373.395,00;0,00;0,00
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;30.000;M;14,94;BRL;1;30.000;24/05/2026;00:00:00;24/05/2026;0;0;0;0;10132238;70;R;1;4600003524;448.074,00;30.000;30.000;448.074,00;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;270;70;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;30.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;448.074,00;0,00;0,00
1;NB;F;GAE;;30/03/2026;408291;CABO AL CONCENTRICO 2F 2X25+25MM2;MC00201;;;;CDFL;INVT;117.000;M;14,94;BRL;1;117.000;18/06/2026;00:00:00;18/06/2026;0;0;0;0;10132238;80;R;1;4600003524;1.747.488,60;117.000;117.000;1.747.488,60;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;280;80;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;117.000;0;0;0;0;5300014244;;;;;;M;M;0;0,00;0,00;1.747.488,60;0,00;0,00
1;NB;F;GAE;;30/03/2026;403954;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;INVT;3.827;M;34,24;BRL;1;3.827;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;90;R;1;4600003524;131.046,43;3.827;3.827;131.046,43;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;290;90;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;3.827;0;0;0;0;5300002815;;;;;;M;M;0;0,00;0,00;131.046,43;0,00;0,00
1;NB;F;GAE;;30/03/2026;804637;CABO AL CONCENTRICO 3F 3X10+10MM2;MC10101;;;;CDFL;CUST;1.000;M;9,50;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;100;R;1;4600003524;9.495,30;1.000;1.000;9.495,30;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;300;100;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;5300032242;;;;;;M;M;0;0,00;0,00;9.495,30;0,00;0,00
1;NB;F;GAE;;30/03/2026;804639;CABO AL CONCENTRICO 3F 3X25+25MM2;MC10101;;;;CDFL;CUST;1.000;M;20,59;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;120;R;1;4600003524;20.590,20;1.000;1.000;20.590,20;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;320;110;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;5300032243;;;;;;M;M;0;0,00;0,00;20.590,20;0,00;0,00
1;NB;F;GAE;;30/03/2026;804640;CABO AL CONCENTRICO 3F 3X16+16MM2;MC10101;;;;CDFL;CUST;1.000;M;12,36;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;130;R;1;4600003524;12.359,70;1.000;1.000;12.359,70;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;330;120;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;5300032244;;;;;;M;M;0;0,00;0,00;12.359,70;0,00;0,00
1;NB;F;GAE;;30/03/2026;804663;CABO AL CONCENTRICO 3F 3X50+50MM2;MC10101;;;;CDFL;CUST;1.000;M;34,24;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;140;R;1;4600003524;34.242,60;1.000;1.000;34.242,60;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;340;130;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;5300032245;;;;;;M;M;0;0,00;0,00;34.242,60;0,00;0,00
1;NB;F;GAE;;30/03/2026;804666;CABO AL CONCENTRICO 1F 1x16+16MM2;MC10101;;;;CDFL;CUST;1.000;M;4,77;BRL;1;1.000;10/04/2026;00:00:00;10/04/2026;0;0;0;0;10132238;150;R;1;4600003524;4.770,90;1.000;1.000;4.770,90;0;;C1;G;;;;;;;;;4500150279;ZF 1302603;X;19;;1003953    CONDUMAX - ELETRO METALURGICA CIAFU;2;;;;;350;140;;;;0;0;1003953    CONDUMAX - ELETRO METALU;OA01;0;;1.000;0;0;0;0;5300032246;;;;;;M;M;0;0,00;0,00;4.770,90;0,00;0,00
1;NB;F;GAE;;20/02/2026;400221;POSTE FIBRA VIDRO E-CR 11M 300DAN;MC12001;;;;CDFL;INVT;100;UN;1.720,02;BRL;1;100;24/04/2026;00:00:00;24/04/2026;0;0;0;0;10128274;10;R;1;4600003495;172.001,64;100;100;172.001,64;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;10;10;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;100;0;0;0;0;5300000601;;;;;;UN;UN;0;0,00;0,00;172.001,64;0,00;0,00
1;NB;F;GAE;;20/02/2026;402425;POSTE FIBRA VIDRO 15M 600DAN;MC12001;;;;CDFL;INVT;10;UN;4.442,85;BRL;1;10;24/04/2026;00:00:00;24/04/2026;0;0;0;0;10128274;20;R;1;4600003495;44.428,52;10;10;44.428,52;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;20;20;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300031901;;;;;;UN;UN;0;0,00;0,00;44.428,52;0,00;0,00
1;NB;F;GAE;;20/02/2026;401699;POSTE FIBRA VIDRO E-CR 13M 400DAN;MC12001;;;;CDFL;INVT;5;UN;2.476,99;BRL;1;5;24/04/2026;00:00:00;24/04/2026;0;0;0;0;10128274;40;R;1;4600003495;12.384,95;5;5;12.384,95;0;;C1;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;40;30;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;5;0;0;0;0;5300031902;;;;;;UN;UN;0;0,00;0,00;12.384,95;0,00;0,00
1;NB;F;GAE;;20/02/2026;401931;POSTE FIBRA VIDRO E-CR 13M 600DAN;MC12001;;;;CDFL;INVT;10;UN;2.824,56;BRL;1;10;24/04/2026;00:00:00;24/04/2026;0;0;0;0;10128274;50;R;1;4600003495;28.245,61;10;10;28.245,61;0;;C7;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;50;40;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300005868;;;;;;UN;UN;0;0,00;0,00;28.245,61;0,00;0,00
1;NB;F;GAE;;20/02/2026;401318;POSTE FIBRA VIDRO E-CR 9M 600DAN;MC12001;;;;CDFL;INVT;100;UN;1.702,44;BRL;1;100;24/04/2026;00:00:00;24/04/2026;0;0;0;0;10128274;70;R;1;4600003495;170.243,65;100;100;170.243,65;0;;C7;G;;;;;;;;;4500147276;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;70;50;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;100;0;0;0;0;5300000606;;;;;;UN;UN;0;0,00;0,00;170.243,65;0,00;0,00
1;NB;F;GAE;;06/03/2026;401987;POSTE FIBRA VIDRO 22M 1000DAN;MC12001;;;;CDFL;INVT;10;UN;13.426,25;BRL;1;10;20/04/2026;00:00:00;20/04/2026;0;0;0;0;10128274;30;R;1;4600003495;134.262,52;10;10;134.262,52;0;;C1;G;;;;;;;;;4500148305;ZF 1302603;X;19;;1004058    ECOFIBRA INDUSTRIA E COMERCIO DE CO;2;;;;;30;20;;;;0;0;1004058    ECOFIBRA INDUSTRIA E COM;OA01;0;;10;0;0;0;0;5300000608;;;;;;UN;UN;0;0,00;0,00;134.262,52;0,00;0,00
