Nome Demanda	PROJETO	DEPÓSITO	DEPARTAMENTO	CÓDIGO	Descrição	UNID	MÊS	Qtd	MES	SEMANA	OBSERVAÇÃO	ESPECÍFICO?
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/07/2026	1	7	27/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/08/2026	4	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/09/2026	1	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/10/2026	4	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400951	PARAFUSO MAQ CAB QD AC 5/8X24P	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/02/2026	22	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/04/2026	22	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/06/2026	22	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/07/2026	6	7	27/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/08/2026	28	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/09/2026	6	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/10/2026	28	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400955	PARAFUSO CAB ABA AC 16MM 150MM	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/02/2026	68	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/04/2026	68	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/06/2026	68	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/07/2026	17	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/08/2026	85	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/09/2026	17	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/10/2026	85	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	400974	PORCA QUADRADA AC 16MM 2MM	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/02/2026	83	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/04/2026	83	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/05/2026	0	5	18/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/06/2026	83	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/07/2026	21	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/08/2026	104	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/09/2026	21	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/10/2026	104	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401034	CONECTOR DER CUNH AZ AL 4/0 2/0 336,4MCM	UN	01/12/2026	0	12	49/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/02/2026	32	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/04/2026	32	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/06/2026	32	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/07/2026	8	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/08/2026	40	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/09/2026	8	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/10/2026	40	10	40/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401036	CORDOALHA AC 9,5MM 3/8P 7F 4900DAN	KG	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/02/2026	3	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/04/2026	3	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/06/2026	3	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/07/2026	1	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/08/2026	4	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/09/2026	1	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/10/2026	4	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401040	CONECTOR TERMINAL CU FUND 10-300MM2	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/02/2026	1	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/04/2026	1	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/06/2026	1	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/07/2026	0	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/08/2026	1	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/09/2026	0	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/10/2026	1	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401088	LACO LATERAL PREF CAA E CA 1/0AWG DUPLO	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/02/2026	1	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/04/2026	1	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/06/2026	1	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/07/2026	0	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/08/2026	1	8	31/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/09/2026	0	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/10/2026	1	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401108	LACO DISTRIBUICAO PREF CAA 1/0AWG	UN	01/12/2026	0	12	49/2026		ESPECÍFICO
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/02/2026	53	2	jun/26		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/04/2026	53	4	14/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/06/2026	53	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/07/2026	13	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/08/2026	66	8	31/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/09/2026	13	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/10/2026	66	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401116	ISOLADOR ANCOR POLIM 15KV 5000DAN	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/02/2026	72	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/03/2026	0	3	out/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/04/2026	72	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/06/2026	72	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/07/2026	18	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/08/2026	90	8	31/2026		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/09/2026	18	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/10/2026	90	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401117	MAO-FRANCESA NORMAL AC 710X32X6,5MM	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/02/2026	3	2	jun/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/03/2026	0	3	out/26		-
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/04/2026	3	4	14/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/05/2026	0	5	18/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/06/2026	3	6	23/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/07/2026	1	7	27/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/08/2026	4	8	31/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/09/2026	1	9	36/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/10/2026	4	10	40/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/11/2026	0	11	45/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401127	POSTE CONCRETO ARM DUPL T 11M 600KGF	UN	01/12/2026	0	12	49/2026		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401131	PARAFUSO CAB QD AC 16MM 225MM 300MM	UN	01/01/2026	0	1	jan/26		
R3 DEMANDA 2026-2035 27-11 SUPORTE L	A32_INSTALAÇÃO_D	INVESTIMENTO	DTE	401131	PARAFUSO CAB QD AC 16MM 225MM 300MM	UN	01/02/2026	65	2	jun/26		
